mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0026216983795166017,0.0009922778174701928,0.0017047405242919921,0.00041397104459277035,,{'max_depth': None},-0.8945604374468015,-0.19726772402648707,-0.8895818298691529,-1.6995601012249355,-1.907956312340298,-1.117785280981535,0.61839969579569,2
0.0014047622680664062,0.0001331923210255266,0.0014071941375732421,0.00013743820095349718,2,{'max_depth': 2},-0.05463069364236861,0.1126593941131886,0.059021711329441895,-0.007448623911611163,-0.7450144292744278,-0.12708252827715544,0.314169492801819,1
