mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0027681827545166016,0.0017692419090480124,0.0011527061462402344,0.0002160529852405961,True,1,"{'fit_intercept': True, 'n_jobs': 1}",-0.07181761032035747,-0.14999096004285606,-0.04808231965099957,-0.07880950279949735,-0.038568735718161315,-0.07745382570637435,0.03916625137375168,4
0.00164947509765625,0.000258725426717738,0.0009755611419677735,4.111857254544893e-05,True,2,"{'fit_intercept': True, 'n_jobs': 2}",-0.07181761032035747,-0.14999096004285606,-0.04808231965099957,-0.07880950279949735,-0.038568735718161315,-0.07745382570637435,0.03916625137375168,4
0.0014039039611816405,5.986074741070431e-05,0.0009109973907470703,1.3466745840533336e-05,True,3,"{'fit_intercept': True, 'n_jobs': 3}",-0.07181761032035747,-0.14999096004285606,-0.04808231965099957,-0.07880950279949735,-0.038568735718161315,-0.07745382570637435,0.03916625137375168,4
0.001441192626953125,7.899299388071241e-05,0.0011444568634033203,0.0004395069780151612,False,1,"{'fit_intercept': False, 'n_jobs': 1}",-0.07066305120653026,-0.14842761748412842,-0.04627549577310106,-0.07778860046104237,-0.03959221506714924,-0.07654939599839027,0.03869109888306869,1
0.0014308929443359376,7.599408110090365e-05,0.0009285449981689453,1.88091558567271e-05,False,2,"{'fit_intercept': False, 'n_jobs': 2}",-0.07066305120653026,-0.14842761748412842,-0.04627549577310106,-0.07778860046104237,-0.03959221506714924,-0.07654939599839027,0.03869109888306869,1
0.00132293701171875,1.404477690794772e-05,0.000908517837524414,8.952101744658712e-06,False,3,"{'fit_intercept': False, 'n_jobs': 3}",-0.07066305120653026,-0.14842761748412842,-0.04627549577310106,-0.07778860046104237,-0.03959221506714924,-0.07654939599839027,0.03869109888306869,1
