mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002134370803833008,0.00017438518362112153,0.0015231132507324218,0.00015400161592638364,,{'max_depth': None},-1.233789837017719,-0.6835372798198367,-1.5620370133362753,-1.9415244252237276,-0.8008560082061491,-1.2443489127207417,0.46867612752048243,2
0.0014238357543945312,0.00020196263193540177,0.0013541221618652345,6.737180892967063e-05,2,{'max_depth': 2},-0.041696162448604746,-0.571686395271626,-1.6151487325366531e-07,-0.0008300200508377653,-0.032257350327448586,-0.12929401792267808,0.22181993360927502,1
