mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0025478998819986978,0.00031988135034241496,0.0013463497161865234,0.00013404906598785298,,{'max_depth': None},-0.08796839591789679,-0.1413438219435495,-0.0865829110531231,-0.10529837630485646,0.025494254327156546,2
0.0017003218332926433,0.0001442458456415411,0.001188834508260091,4.068249765466894e-05,2,{'max_depth': 2},-0.0597752660635504,-0.08966600686708863,-0.05139065953408185,-0.06694397748824028,0.01642748450987829,1
