mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0027837753295898438,0.0023373554238166378,0.0012974262237548829,0.00037062507918018874,True,1,"{'fit_intercept': True, 'n_jobs': 1}",-0.10007808451653552,-0.052365872577476144,-0.05646334680496152,-0.054465150497853436,-0.05977595724396875,-0.06462968232815906,0.01789164965960082,4
0.0016483306884765626,0.0001944122227064789,0.001070404052734375,9.747379644787413e-05,True,2,"{'fit_intercept': True, 'n_jobs': 2}",-0.10007808451653552,-0.052365872577476144,-0.05646334680496152,-0.054465150497853436,-0.05977595724396875,-0.06462968232815906,0.01789164965960082,4
0.0014917850494384766,0.00011317918543653608,0.0009818077087402344,1.810223580248545e-05,True,3,"{'fit_intercept': True, 'n_jobs': 3}",-0.10007808451653552,-0.052365872577476144,-0.05646334680496152,-0.054465150497853436,-0.05977595724396875,-0.06462968232815906,0.01789164965960082,4
0.00148468017578125,0.00013868031415227052,0.0010119438171386718,7.134376306861089e-05,False,1,"{'fit_intercept': False, 'n_jobs': 1}",-0.09689396782703495,-0.05329478971254589,-0.05584506405312008,-0.05373163285412179,-0.06023320920470408,-0.06399973273030536,0.01662976670541863,1
0.0014541149139404297,6.919086264691888e-05,0.00098724365234375,3.2935401749243094e-05,False,2,"{'fit_intercept': False, 'n_jobs': 2}",-0.09689396782703495,-0.05329478971254589,-0.05584506405312008,-0.05373163285412179,-0.06023320920470408,-0.06399973273030536,0.01662976670541863,1
0.0013782501220703125,1.5274724983426645e-05,0.0009534835815429687,1.3730426404777145e-05,False,3,"{'fit_intercept': False, 'n_jobs': 3}",-0.09689396782703495,-0.05329478971254589,-0.05584506405312008,-0.05373163285412179,-0.06023320920470408,-0.06399973273030536,0.01662976670541863,1
