mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002761173248291016,0.0011774380971751215,0.0015784263610839843,0.00016763404089022214,,{'max_depth': None},-0.9896112916773447,-0.22761928723320302,-0.5725125673139344,-1.9464040015633284,-1.7983749153032043,-1.1069044126182028,0.6716197835373146,2
0.0013048648834228516,6.72025809855816e-05,0.0013364791870117188,8.331487355701677e-05,2,{'max_depth': 2},-0.05463069364236861,0.1126593941131886,0.059021711329441895,-0.007448623911611163,-0.7450144292744278,-0.12708252827715544,0.314169492801819,1
