mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0022234439849853514,0.0004440660929633611,0.001224184036254883,7.918176427244768e-05,,{'max_depth': None},-0.187617529134675,-0.0937594156553062,-0.1110571918668728,-0.15868470618670721,-0.0793817096695724,-0.1261001105026267,0.04074547236622255,2
0.0016499042510986328,0.00011882724578130947,0.0012703895568847655,0.00021632739207666935,2,{'max_depth': 2},-0.15032834000285777,-0.04779170102508057,-0.09866277245380037,-0.0718119514368763,-0.046571967675632125,-0.08303334651884944,0.038652866736923065,1
