log_yield,lag_1,lag_2,lag_3
0.0060545187281602,0.0057699279854553,-0.0034229039452857,0.0063204885846732
0.022098582379594,0.0060545187281602,0.0057699279854553,-0.0034229039452857
0.0023793059854584,0.022098582379594,0.0060545187281602,0.0057699279854553
-0.0246896139981853,0.0023793059854584,0.022098582379594,0.0060545187281602
-0.0059494675148642,-0.0246896139981853,0.0023793059854584,0.022098582379594
0.0035100924993644,-0.0059494675148642,-0.0246896139981853,0.0023793059854584
0.0044495661680186,0.0035100924993644,-0.0059494675148642,-0.0246896139981853
-0.0182414238876277,0.0044495661680186,0.0035100924993644,-0.0059494675148642
0.002580369030128,-0.0182414238876277,0.0044495661680186,0.0035100924993644
-0.0070038544517818,0.002580369030128,-0.0182414238876277,0.0044495661680186
-0.0295190898389357,-0.0070038544517818,0.002580369030128,-0.0182414238876277
-0.0294986329698725,-0.0295190898389357,-0.0070038544517818,0.002580369030128
0.0729768059381944,-0.0294986329698725,-0.0295190898389357,-0.0070038544517818
-0.0470482885726907,0.0729768059381944,-0.0294986329698725,-0.0295190898389357
-0.0008947069928582,-0.0470482885726907,0.0729768059381944,-0.0294986329698725
0.0208135252983686,-0.0008947069928582,-0.0470482885726907,0.0729768059381944
-0.0305934498063523,0.0208135252983686,-0.0008947069928582,-0.0470482885726907
0.0133535947630012,-0.0305934498063523,0.0208135252983686,-0.0008947069928582
0.0287866985797018,0.0133535947630012,-0.0305934498063523,0.0208135252983686
0.0005415036449994,0.0287866985797018,0.0133535947630012,-0.0305934498063523
-0.0235484972706355,0.0005415036449994,0.0287866985797018,0.0133535947630012
0.0059665753683081,-0.0235484972706355,0.0005415036449994,0.0287866985797018
0.0229800111123761,0.0059665753683081,-0.0235484972706355,0.0005415036449994
-0.0110428113871803,0.0229800111123761,0.0059665753683081,-0.0235484972706355
0.0185507277012625,-0.0110428113871803,0.0229800111123761,0.0059665753683081
-0.0053570769468738,0.0185507277012625,-0.0110428113871803,0.0229800111123761
0.0116420556996131,-0.0053570769468738,0.0185507277012625,-0.0110428113871803
0.0199756135017722,0.0116420556996131,-0.0053570769468738,0.0185507277012625
0.0038437028404437,0.0199756135017722,0.0116420556996131,-0.0053570769468738
-0.0034273555113804,0.0038437028404437,0.0199756135017722,0.0116420556996131
-0.0116163793341827,-0.0034273555113804,0.0038437028404437,0.0199756135017722
0.003677185977996,-0.0116163793341827,-0.0034273555113804,0.0038437028404437
-0.0236652801495041,0.003677185977996,-0.0116163793341827,-0.0034273555113804
-0.0087365170574411,-0.0236652801495041,0.003677185977996,-0.0116163793341827
0.0209043894865071,-0.0087365170574411,-0.0236652801495041,0.003677185977996
0.0164146390665772,0.0209043894865071,-0.0087365170574411,-0.0236652801495041
-0.0242963240891402,0.0164146390665772,0.0209043894865071,-0.0087365170574411
0.0157019067650049,-0.0242963240891402,0.0164146390665772,0.0209043894865071
-0.015808531693813,0.0157019067650049,-0.0242963240891402,0.0164146390665772
0.0059708605288679,-0.015808531693813,0.0157019067650049,-0.0242963240891402
0.0115204933378634,0.0059708605288679,-0.015808531693813,0.0157019067650049
0.0110774280381198,0.0115204933378634,0.0059708605288679,-0.015808531693813
-0.0042702398021503,0.0110774280381198,0.0115204933378634,0.0059708605288679
0.0117252332640626,-0.0042702398021503,0.0110774280381198,0.0115204933378634
0.0099563292479208,0.0117252332640626,-0.0042702398021503,0.0110774280381198
-0.0021470990036385,0.0099563292479208,0.0117252332640626,-0.0042702398021503
0.0033722560001725,-0.0021470990036385,0.0099563292479208,0.0117252332640626
-0.0072693321813828,0.0033722560001725,-0.0021470990036385,0.0099563292479208
0.0025767395918139,-0.0072693321813828,0.0033722560001725,-0.0021470990036385
-0.0100346939171909,0.0025767395918139,-0.0072693321813828,0.0033722560001725
0.0018694771054211,-0.0100346939171909,0.0025767395918139,-0.0072693321813828
0.0127866320694113,0.0018694771054211,-0.0100346939171909,0.0025767395918139
-0.0010251648840439,0.0127866320694113,0.0018694771054211,-0.0100346939171909
0.0118272571548366,-0.0010251648840439,0.0127866320694113,0.0018694771054211
-0.0035539747551016,0.0118272571548366,-0.0010251648840439,0.0127866320694113
0.0005084491578188,-0.0035539747551016,0.0118272571548366,-0.0010251648840439
-0.0035645019298995,0.0005084491578188,-0.0035539747551016,0.0118272571548366
0.0095450723102472,-0.0035645019298995,0.0005084491578188,-0.0035539747551016
-0.0011122704927256,0.0095450723102472,-0.0035645019298995,0.0005084491578188
0.0195366059357656,-0.0011122704927256,0.0095450723102472,-0.0035645019298995
0.0086931323841059,0.0195366059357656,-0.0011122704927256,0.0095450723102472
0.005101733905717,0.0086931323841059,0.0195366059357656,-0.0011122704927256
0.0029312305204895,0.005101733905717,0.0086931323841059,0.0195366059357656
-0.0158332722043542,0.0029312305204895,0.005101733905717,0.0086931323841059
0.0074069899457121,-0.0158332722043542,0.0029312305204895,0.005101733905717
-0.0057235033458415,0.0074069899457121,-0.0158332722043542,0.0029312305204895
0.0025696104880876,-0.0057235033458415,0.0074069899457121,-0.0158332722043542
-0.0045507244045589,0.0025696104880876,-0.0057235033458415,0.0074069899457121
0.0056360526075155,-0.0045507244045589,0.0025696104880876,-0.0057235033458415
-0.012801095089266,0.0056360526075155,-0.0045507244045589,0.0025696104880876
0.0072641268478086,-0.012801095089266,0.0056360526075155,-0.0045507244045589
0.0,0.0072641268478086,-0.012801095089266,0.0056360526075155
0.0099641620825091,0.0,0.0072641268478086,-0.012801095089266
-0.0071917651887144,0.0099641620825091,0.0,0.0072641268478086
-0.0072439426775605,-0.0071917651887144,0.0099641620825091,0.0
-0.0203224810250812,-0.0072439426775605,-0.0071917651887144,0.0099641620825091
0.0069882658813899,-0.0203224810250812,-0.0072439426775605,-0.0071917651887144
-0.0156649326319704,0.0069882658813899,-0.0203224810250812,-0.0072439426775605
0.0111128713920094,-0.0156649326319704,0.0069882658813899,-0.0203224810250812
-0.0002027423406576,0.0111128713920094,-0.0156649326319704,0.0069882658813899
0.0140973653752753,-0.0002027423406576,0.0111128713920094,-0.0156649326319704
-0.0096452681330181,0.0140973653752753,-0.0002027423406576,0.0111128713920094
0.0071425530529486,-0.0096452681330181,0.0140973653752753,-0.0002027423406576
0.0139361434143561,0.0071425530529486,-0.0096452681330181,0.0140973653752753
0.0067975594718777,0.0139361434143561,0.0071425530529486,-0.0096452681330181
0.0026474738260528,0.0067975594718777,0.0139361434143561,0.0071425530529486
-0.001371815293119,0.0026474738260528,0.0067975594718777,0.0139361434143561
0.0214393767594308,-0.001371815293119,0.0026474738260528,0.0067975594718777
0.0118311285817091,0.0214393767594308,-0.001371815293119,0.0026474738260528
-0.0049442524064077,0.0118311285817091,0.0214393767594308,-0.001371815293119
0.0098642562726426,-0.0049442524064077,0.0118311285817091,0.0214393767594308
-0.0078646698245827,0.0098642562726426,-0.0049442524064077,0.0118311285817091
-0.0068728376104984,-0.0078646698245827,0.0098642562726426,-0.0049442524064077
0.0177531023582946,-0.0068728376104984,-0.0078646698245827,0.0098642562726426
0.0158707712006045,0.0177531023582946,-0.0068728376104984,-0.0078646698245827
-0.0028755949115804,0.0158707712006045,0.0177531023582946,-0.0068728376104984
0.02901942137004,-0.0028755949115804,0.0158707712006045,0.0177531023582946
-0.0109774541218206,0.02901942137004,-0.0028755949115804,0.0158707712006045
-0.0178560391035408,-0.0109774541218206,0.02901942137004,-0.0028755949115804
-0.0216858824690849,-0.0178560391035408,-0.0109774541218206,0.02901942137004
0.0067155070750319,-0.0216858824690849,-0.0178560391035408,-0.0109774541218206
0.0018834553213636,0.0067155070750319,-0.0216858824690849,-0.0178560391035408
0.0120645686284968,0.0018834553213636,0.0067155070750319,-0.0216858824690849
0.0043599187593107,0.0120645686284968,0.0018834553213636,0.0067155070750319
0.0008326353743268,0.0043599187593107,0.0120645686284968,0.0018834553213636
0.0069121477124497,0.0008326353743268,0.0043599187593107,0.0120645686284968
0.0055869161239634,0.0069121477124497,0.0008326353743268,0.0043599187593107
0.0016427745432952,0.0055869161239634,0.0069121477124497,0.0008326353743268
-0.006128173341891,0.0016427745432952,0.0055869161239634,0.0069121477124497
-0.0072741429964449,-0.006128173341891,0.0016427745432952,0.0055869161239634
0.0123987481895943,-0.0072741429964449,-0.006128173341891,0.0016427745432952
-0.0136535935388034,0.0123987481895943,-0.0072741429964449,-0.006128173341891
-0.0001856266425006,-0.0136535935388034,0.0123987481895943,-0.0072741429964449
-0.0005575392511251,-0.0001856266425006,-0.0136535935388034,0.0123987481895943
-0.006621601203973,-0.0005575392511251,-0.0001856266425006,-0.0136535935388034
-0.008362871122778,-0.006621601203973,-0.0005575392511251,-0.0001856266425006
0.0101389450973745,-0.008362871122778,-0.006621601203973,-0.0005575392511251
0.0046595362840198,0.0101389450973745,-0.008362871122778,-0.006621601203973
0.0077791437375012,0.0046595362840198,0.0101389450973745,-0.008362871122778
0.0110094431191406,0.0077791437375012,0.0046595362840198,0.0101389450973745
0.0060038870801882,0.0110094431191406,0.0077791437375012,0.0046595362840198
0.0158362434155577,0.0060038870801882,0.0110094431191406,0.0077791437375012
-0.0006251590224057,0.0158362434155577,0.0060038870801882,0.0110094431191406
0.0033885162727922,-0.0006251590224057,0.0158362434155577,0.0060038870801882
-0.005534734943579,0.0033885162727922,-0.0006251590224057,0.0158362434155577
-0.029248139281682,-0.005534734943579,0.0033885162727922,-0.0006251590224057
0.0023016981274939,-0.029248139281682,-0.005534734943579,0.0033885162727922
-0.0048860792170882,0.0023016981274939,-0.029248139281682,-0.005534734943579
0.0107544099746768,-0.0048860792170882,0.0023016981274939,-0.029248139281682
0.0168619549240076,0.0107544099746768,-0.0048860792170882,0.0023016981274939
0.0042161554725921,0.0168619549240076,0.0107544099746768,-0.0048860792170882
0.010684965990563,0.0042161554725921,0.0168619549240076,0.0107544099746768
0.004065691194651,0.010684965990563,0.0042161554725921,0.0168619549240076
-0.0109086727749321,0.004065691194651,0.010684965990563,0.0042161554725921
0.0094965149006672,-0.0109086727749321,0.004065691194651,0.010684965990563
-0.013428052366092,0.0094965149006672,-0.0109086727749321,0.004065691194651
0.0166026971624557,-0.013428052366092,0.0094965149006672,-0.0109086727749321
0.0060573773290913,0.0166026971624557,-0.013428052366092,0.0094965149006672
0.0035818704622709,0.0060573773290913,0.0166026971624557,-0.013428052366092
-0.0019205724546289,0.0035818704622709,0.0060573773290913,0.0166026971624557
-0.0041149390917409,-0.0019205724546289,0.0035818704622709,0.0060573773290913
0.0037655408571567,-0.0041149390917409,-0.0019205724546289,0.0035818704622709
-0.0003498041075946,0.0037655408571567,-0.0041149390917409,-0.0019205724546289
0.0107837808782365,-0.0003498041075946,0.0037655408571567,-0.0041149390917409
-0.0039868293118758,0.0107837808782365,-0.0003498041075946,0.0037655408571567
0.0001735212434899,-0.0039868293118758,0.0107837808782365,-0.0003498041075946
-0.0208814975539388,0.0001735212434899,-0.0039868293118758,0.0107837808782365
-0.0058686728761425,-0.0208814975539388,0.0001735212434899,-0.0039868293118758
-0.0114810172777761,-0.0058686728761425,-0.0208814975539388,0.0001735212434899
0.0126395439504746,-0.0114810172777761,-0.0058686728761425,-0.0208814975539388
-0.0558699824576924,0.0126395439504746,-0.0114810172777761,-0.0058686728761425
-0.0023579314284393,-0.0558699824576924,0.0126395439504746,-0.0114810172777761
0.033973932423079,-0.0023579314284393,-0.0558699824576924,0.0126395439504746
-0.0181430078481407,0.033973932423079,-0.0023579314284393,-0.0558699824576924
0.0311094556311517,-0.0181430078481407,0.033973932423079,-0.0023579314284393
-0.0026160019825222,0.0311094556311517,-0.0181430078481407,0.033973932423079
-0.0201638471572044,-0.0026160019825222,0.0311094556311517,-0.0181430078481407
0.0014737135238755,-0.0201638471572044,-0.0026160019825222,0.0311094556311517
0.008887103903922,0.0014737135238755,-0.0201638471572044,-0.0026160019825222
-0.0140542933630394,0.008887103903922,0.0014737135238755,-0.0201638471572044
-0.0549515660689346,-0.0140542933630394,0.008887103903922,0.0014737135238755
0.0568000467130122,-0.0549515660689346,-0.0140542933630394,0.008887103903922
-0.0124501588645289,0.0568000467130122,-0.0549515660689346,-0.0140542933630394
-0.0295074606903193,-0.0124501588645289,0.0568000467130122,-0.0549515660689346
-0.0011561973195554,-0.0295074606903193,-0.0124501588645289,0.0568000467130122
0.0292602414791103,-0.0011561973195554,-0.0295074606903193,-0.0124501588645289
-0.0083675883825814,0.0292602414791103,-0.0011561973195554,-0.0295074606903193
0.0022635594311149,-0.0083675883825814,0.0292602414791103,-0.0011561973195554
0.0126363697385438,0.0022635594311149,-0.0083675883825814,0.0292602414791103
0.0019513348721484,0.0126363697385438,0.0022635594311149,-0.0083675883825814
0.0386064034309977,0.0019513348721484,0.0126363697385438,0.0022635594311149
-0.0018772944918148,0.0386064034309977,0.0019513348721484,0.0126363697385438
-0.0197008125552354,-0.0018772944918148,0.0386064034309977,0.0019513348721484
-0.0249504146090941,-0.0197008125552354,-0.0018772944918148,0.0386064034309977
0.0006548658246742,-0.0249504146090941,-0.0197008125552354,-0.0018772944918148
-0.0142825410806381,0.0006548658246742,-0.0249504146090941,-0.0197008125552354
0.0217673608863504,-0.0142825410806381,0.0006548658246742,-0.0249504146090941
0.009370729204011,0.0217673608863504,-0.0142825410806381,0.0006548658246742
-0.0344781652843341,0.009370729204011,0.0217673608863504,-0.0142825410806381
-0.0282091014509247,-0.0344781652843341,0.009370729204011,0.0217673608863504
0.0136707006976061,-0.0282091014509247,-0.0344781652843341,0.009370729204011
-0.0003878880859091,0.0136707006976061,-0.0282091014509247,-0.0344781652843341
0.0324546745649987,-0.0003878880859091,0.0136707006976061,-0.0282091014509247
0.0062732369189828,0.0324546745649987,-0.0003878880859091,0.0136707006976061
0.0364743524374859,0.0062732369189828,0.0324546745649987,-0.0003878880859091
-0.0084044169198051,0.0364743524374859,0.0062732369189828,0.0324546745649987
0.0063326181787818,-0.0084044169198051,0.0364743524374859,0.0062732369189828
0.0107632652675414,0.0063326181787818,-0.0084044169198051,0.0364743524374859
-0.0323677870201478,0.0107632652675414,0.0063326181787818,-0.0084044169198051
0.0061552438604639,-0.0323677870201478,0.0107632652675414,0.0063326181787818
-0.0408449512461479,0.0061552438604639,-0.0323677870201478,0.0107632652675414
0.0260831365763758,-0.0408449512461479,0.0061552438604639,-0.0323677870201478
0.0092515367432418,0.0260831365763758,-0.0408449512461479,0.0061552438604639
0.0045021146803687,0.0092515367432418,0.0260831365763758,-0.0408449512461479
0.0033864916099146,0.0045021146803687,0.0092515367432418,0.0260831365763758
-0.0317458579107491,0.0033864916099146,0.0045021146803687,0.0092515367432418
-0.0300614110137887,-0.0317458579107491,0.0033864916099146,0.0045021146803687
0.0104417685291873,-0.0300614110137887,-0.0317458579107491,0.0033864916099146
-0.0026967224626796,0.0104417685291873,-0.0300614110137887,-0.0317458579107491
-0.0212481130867425,-0.0026967224626796,0.0104417685291873,-0.0300614110137887
-0.0328457140475569,-0.0212481130867425,-0.0026967224626796,0.0104417685291873
-0.0426349295571995,-0.0328457140475569,-0.0212481130867425,-0.0026967224626796
0.0660776214156148,-0.0426349295571995,-0.0328457140475569,-0.0212481130867425
0.0061466075109502,0.0660776214156148,-0.0426349295571995,-0.0328457140475569
-0.0078385599266272,0.0061466075109502,0.0660776214156148,-0.0426349295571995
0.0116856087119183,-0.0078385599266272,0.0061466075109502,0.0660776214156148
-0.0044403595810617,0.0116856087119183,-0.0078385599266272,0.0061466075109502
-0.0374816169949309,-0.0044403595810617,0.0116856087119183,-0.0078385599266272
0.0454601384074399,-0.0374816169949309,-0.0044403595810617,0.0116856087119183
0.0012744475578631,0.0454601384074399,-0.0374816169949309,-0.0044403595810617
0.0072247214784588,0.0012744475578631,0.0454601384074399,-0.0374816169949309
0.0141981078865554,0.0072247214784588,0.0012744475578631,0.0454601384074399
-0.006446307361397,0.0141981078865554,0.0072247214784588,0.0012744475578631
-0.0077518005251584,-0.006446307361397,0.0141981078865554,0.0072247214784588
-0.0073223998906493,-0.0077518005251584,-0.006446307361397,0.0141981078865554
0.0285924876786498,-0.0073223998906493,-0.0077518005251584,-0.006446307361397
0.0035172081206221,0.0285924876786498,-0.0073223998906493,-0.0077518005251584
0.0069977485005364,0.0035172081206221,0.0285924876786498,-0.0073223998906493
0.0148718557411322,0.0069977485005364,0.0035172081206221,0.0285924876786498
-0.0190267870037559,0.0148718557411322,0.0069977485005364,0.0035172081206221
0.0096992353530521,-0.0190267870037559,0.0148718557411322,0.0069977485005364
-0.0047906579760563,0.0096992353530521,-0.0190267870037559,0.0148718557411322
0.0090921447072922,-0.0047906579760563,0.0096992353530521,-0.0190267870037559
-0.0196941537066228,0.0090921447072922,-0.0047906579760563,0.0096992353530521
-0.0205758557283519,-0.0196941537066228,0.0090921447072922,-0.0047906579760563
0.0328711909130519,-0.0205758557283519,-0.0196941537066228,0.0090921447072922
-0.0185005489319773,0.0328711909130519,-0.0205758557283519,-0.0196941537066228
-0.015926213601231,-0.0185005489319773,0.0328711909130519,-0.0205758557283519
0.0283924233512748,-0.015926213601231,-0.0185005489319773,0.0328711909130519
0.013899713953391,0.0283924233512748,-0.015926213601231,-0.0185005489319773
-0.0111608784212033,0.013899713953391,0.0283924233512748,-0.015926213601231
-0.0071934658916497,-0.0111608784212033,0.013899713953391,0.0283924233512748
0.0037925807442274,-0.0071934658916497,-0.0111608784212033,0.013899713953391
-0.00398252647596,0.0037925807442274,-0.0071934658916497,-0.0111608784212033
0.0154615628935767,-0.00398252647596,0.0037925807442274,-0.0071934658916497
-0.0007487794693162,0.0154615628935767,-0.00398252647596,0.0037925807442274
0.0008424130614898,-0.0007487794693162,0.0154615628935767,-0.00398252647596
0.0122722582683254,0.0008424130614898,-0.0007487794693162,0.0154615628935767
-0.0004620201322265,0.0122722582683254,0.0008424130614898,-0.0007487794693162
-0.0052127140607312,-0.0004620201322265,0.0122722582683254,0.0008424130614898
0.0208726411513721,-0.0052127140607312,-0.0004620201322265,0.0122722582683254
0.0141575531031134,0.0208726411513721,-0.0052127140607312,-0.0004620201322265
0.0055714743347033,0.0141575531031134,0.0208726411513721,-0.0052127140607312
0.0068763729097111,0.0055714743347033,0.0141575531031134,0.0208726411513721
-0.0016920400824705,0.0068763729097111,0.0055714743347033,0.0141575531031134
-0.0012489939567214,-0.0016920400824705,0.0068763729097111,0.0055714743347033
0.0044532414168252,-0.0012489939567214,-0.0016920400824705,0.0068763729097111
-0.0024023300123286,0.0044532414168252,-0.0012489939567214,-0.0016920400824705
-0.0050007646721622,-0.0024023300123286,0.0044532414168252,-0.0012489939567214
0.0004473915756648,-0.0050007646721622,-0.0024023300123286,0.0044532414168252
-0.0122445297982219,0.0004473915756648,-0.0050007646721622,-0.0024023300123286
0.0010862367745062,-0.0122445297982219,0.0004473915756648,-0.0050007646721622
0.0207763816185219,0.0010862367745062,-0.0122445297982219,0.0004473915756648
0.0069772144479374,0.0207763816185219,0.0010862367745062,-0.0122445297982219
0.0077152338078276,0.0069772144479374,0.0207763816185219,0.0010862367745062
0.0007856756874129,0.0077152338078276,0.0069772144479374,0.0207763816185219
0.0114534607969002,0.0007856756874129,0.0077152338078276,0.0069772144479374
0.0142198454783886,0.0114534607969002,0.0007856756874129,0.0077152338078276
0.0006801858041448,0.0142198454783886,0.0114534607969002,0.0007856756874129
-0.0011055626601629,0.0006801858041448,0.0142198454783886,0.0114534607969002
0.0227148115092146,-0.0011055626601629,0.0006801858041448,0.0142198454783886
-0.026721852381523,0.0227148115092146,-0.0011055626601629,0.0006801858041448
0.0051976540569095,-0.026721852381523,0.0227148115092146,-0.0011055626601629
0.0021226193943702,0.0051976540569095,-0.026721852381523,0.0227148115092146
-0.0097154192457082,0.0021226193943702,0.0051976540569095,-0.026721852381523
0.0013692883228407,-0.0097154192457082,0.0021226193943702,0.0051976540569095
0.0086004936387166,0.0013692883228407,-0.0097154192457082,0.0021226193943702
0.0091155838653378,0.0086004936387166,0.0013692883228407,-0.0097154192457082
0.0014272438598907,0.0091155838653378,0.0086004936387166,0.0013692883228407
0.0065228650143509,0.0014272438598907,0.0091155838653378,0.0086004936387166
-0.0050977226686298,0.0065228650143509,0.0014272438598907,0.0091155838653378
0.0044306948857176,-0.0050977226686298,0.0065228650143509,0.0014272438598907
0.0003336701147128,0.0044306948857176,-0.0050977226686298,0.0065228650143509
-0.005434668056362,0.0003336701147128,0.0044306948857176,-0.0050977226686298
0.0076001449460113,-0.005434668056362,0.0003336701147128,0.0044306948857176
0.0011641791750655,0.0076001449460113,-0.005434668056362,0.0003336701147128
0.00513906973449,0.0011641791750655,0.0076001449460113,-0.005434668056362
0.0008265945038295,0.00513906973449,0.0011641791750655,0.0076001449460113
-0.002315842260512,0.0008265945038295,0.00513906973449,0.0011641791750655
0.0082461282991871,-0.002315842260512,0.0008265945038295,0.00513906973449
0.013054058671356,0.0082461282991871,-0.002315842260512,0.0008265945038295
0.0031562417975301,0.013054058671356,0.0082461282991871,-0.002315842260512
0.0134833001394814,0.0031562417975301,0.013054058671356,0.0082461282991871
-0.0034338469320604,0.0134833001394814,0.0031562417975301,0.013054058671356
0.032580763333018,-0.0034338469320604,0.0134833001394814,0.0031562417975301
0.0057134740112973,0.032580763333018,-0.0034338469320604,0.0134833001394814
-0.000924215829183,0.0057134740112973,0.032580763333018,-0.0034338469320604
0.006375396745599,-0.000924215829183,0.0057134740112973,0.032580763333018
-0.0210468817849255,0.006375396745599,-0.000924215829183,0.0057134740112973
-0.0131450372908856,-0.0210468817849255,0.006375396745599,-0.000924215829183
0.0210896189159861,-0.0131450372908856,-0.0210468817849255,0.006375396745599
-0.0058353765671289,0.0210896189159861,-0.0131450372908856,-0.0210468817849255
-0.0207363054644419,-0.0058353765671289,0.0210896189159861,-0.0131450372908856
-7.959630195436055e-05,-0.0207363054644419,-0.0058353765671289,0.0210896189159861
-7.985901747120307e-05,-7.959630195436055e-05,-0.0207363054644419,-0.0058353765671289
0.012904434461921,-7.985901747120307e-05,-7.959630195436055e-05,-0.0207363054644419
-0.0301840837802339,0.012904434461921,-7.985901747120307e-05,-7.959630195436055e-05
0.0111254620825978,-0.0301840837802339,0.012904434461921,-7.985901747120307e-05
0.0139839212084281,0.0111254620825978,-0.0301840837802339,0.012904434461921
0.0228290783398086,0.0139839212084281,0.0111254620825978,-0.0301840837802339
-0.0066926317954767,0.0228290783398086,0.0139839212084281,0.0111254620825978
-0.0145505647446004,-0.0066926317954767,0.0228290783398086,0.0139839212084281
0.0053729598351334,-0.0145505647446004,-0.0066926317954767,0.0228290783398086
0.0060491845191841,0.0053729598351334,-0.0145505647446004,-0.0066926317954767
-0.0117391576849951,0.0060491845191841,0.0053729598351334,-0.0145505647446004
0.0004752283808143,-0.0117391576849951,0.0060491845191841,0.0053729598351334
-0.0006337727406641,0.0004752283808143,-0.0117391576849951,0.0060491845191841
-0.0097173180674999,-0.0006337727406641,0.0004752283808143,-0.0117391576849951
0.0063030302436254,-0.0097173180674999,-0.0006337727406641,0.0004752283808143
-0.0164390573773114,0.0063030302436254,-0.0097173180674999,-0.0006337727406641
-0.0315402559177457,-0.0164390573773114,0.0063030302436254,-0.0097173180674999
0.0273270272811303,-0.0315402559177457,-0.0164390573773114,0.0063030302436254
0.0214474021480865,0.0273270272811303,-0.0315402559177457,-0.0164390573773114
0.015691233457251,0.0214474021480865,0.0273270272811303,-0.0315402559177457
0.0276230893294008,0.015691233457251,0.0214474021480865,0.0273270272811303
0.0090912449195779,0.0276230893294008,0.015691233457251,0.0214474021480865
-0.0037781715764448,0.0090912449195779,0.0276230893294008,0.015691233457251
-0.0046283769627544,-0.0037781715764448,0.0090912449195779,0.0276230893294008
0.0062926912466138,-0.0046283769627544,-0.0037781715764448,0.0090912449195779
0.0009815529506593,0.0062926912466138,-0.0046283769627544,-0.0037781715764448
0.0030157489831969,0.0009815529506593,0.0062926912466138,-0.0046283769627544
0.017238649912176,0.0030157489831969,0.0009815529506593,0.0062926912466138
0.0039132382804152,0.017238649912176,0.0030157489831969,0.0009815529506593
0.0092431333447664,0.0039132382804152,0.017238649912176,0.0030157489831969
0.0001461709332984,0.0092431333447664,0.0039132382804152,0.017238649912176
0.0058962803030848,0.0001461709332984,0.0092431333447664,0.0039132382804152
-0.0320813408670151,0.0058962803030848,0.0001461709332984,0.0092431333447664
0.0037400435489429,-0.0320813408670151,0.0058962803030848,0.0001461709332984
0.0016416521788079,0.0037400435489429,-0.0320813408670151,0.0058962803030848
-0.0014174006159603,0.0016416521788079,0.0037400435489429,-0.0320813408670151
0.0127578661262445,-0.0014174006159603,0.0016416521788079,0.0037400435489429
