,price,log_yield,rolling_std
2018-01-02,53.5279541015625,,
2018-01-03,54.44119644165039,0.0169171307805194,
2018-01-04,54.65266799926758,0.0038768783849076,
2018-01-05,55.37737655639648,0.0131731117617492,
2018-01-08,55.57289123535156,0.0035243697058752,
2018-01-09,55.50206756591797,-0.0012752411487872,0.007524534035640568
2018-01-10,55.36989212036133,-0.0023842910064371,0.006145548098168402
2018-01-11,55.46516036987305,0.001719100065069,0.006177870641856926
2018-01-12,56.39286422729492,0.0165875471498474,0.007612386603091531
2018-01-16,56.395355224609375,4.4171232190083046e-05,0.007782163606427389
2018-01-17,56.8143196105957,0.0074015988349908,0.007572295232793654
2018-01-18,56.658203125,-0.0027516191644256,0.007659172721483657
2018-01-19,57.03377532958984,0.0066068613785635,0.007509993554137571
2018-01-22,58.06422424316406,0.0179060704749309,0.008000379130712918
2018-01-23,58.663238525390625,0.0102635579732107,0.007434453129426154
2018-01-24,58.41984176635742,-0.0041576820330678,0.009208152459819489
2018-01-25,58.96099853515625,0.0092205951409248,0.007976350807271843
2018-01-26,59.23133087158203,0.0045744560444684,0.00811365379089501
2018-01-29,59.177467346191406,-0.0009097893047926,0.006270307377772467
2018-01-30,58.72309112548828,-0.0077078255803641,0.006768708420870679
2018-01-31,58.96499252319336,0.0041108960375994,0.006438714105323795
2018-02-01,58.933570861816406,-0.0005330287531715,0.004957424394188883
2018-02-02,55.821773529052734,-0.0542468920976852,0.024068475494680157
2018-02-05,52.9882926940918,-0.0520930033028511,0.02868920851681744
2018-02-06,54.08757400512695,0.0205334772108517,0.03443438198525313
2018-02-07,52.64015579223633,-0.0271252272066723,0.03255474464817261
2018-02-08,50.26104736328125,-0.0462488757899929,0.03116520006175765
2018-02-09,52.18428421020508,0.0375510099866277,0.04034859359983004
2018-02-12,52.59775924682617,0.0078921381777643,0.03448833067220419
2018-02-13,52.576812744140625,-0.0003983187678536,0.032352549235659854
2018-02-14,53.50251770019531,0.0174535124132318,0.031077714813371533
2018-02-15,54.43321228027344,0.0172457748170181,0.014166332192511321
2018-02-16,54.63970184326172,0.0037862710707068,0.008000024392791398
2018-02-20,55.04320526123047,0.0073576685544473,0.008025330264228204
2018-02-21,55.549949645996094,0.0091641825689223,0.006110077814920851
2018-02-22,55.35792541503906,-0.0034627734546051,0.007573308149398125
2018-02-23,56.26517868041992,0.0162560117229582,0.007238129619878434
2018-02-26,57.04375076293945,0.0137426827668225,0.0076228804730658585
2018-02-27,55.73748779296875,-0.0231655797134233,0.016235097124337766
2018-02-28,55.059661865234375,-0.0122355924539929,0.016850410361442462
2018-03-01,53.438175201416016,-0.0298919765249815,0.021117904808500596
2018-03-02,54.0731086730957,0.0118116132676268,0.019952595835057985
2018-03-05,54.60279083251953,0.0097480003603686,0.018920209881850444
2018-03-06,54.909034729003906,0.0055929063953558,0.017777850587054427
2018-03-07,55.614288330078125,0.0127622506069955,0.018042535449230995
2018-03-08,56.32952117919922,0.0127785999943544,0.0030276937497864358
2018-03-09,57.89863204956055,0.0274750056228207,0.008258606061263439
2018-03-12,58.15250778198242,0.0043752459093604,0.009193338688783161
2018-03-13,56.85471725463867,-0.0225698101536453,0.018487010469886517
2018-03-14,57.302608489990234,0.007846952101528,0.018230528153854966
2018-03-15,57.38839340209961,0.0014959312708353,0.01787359689463932
2018-03-16,56.58089447021485,-0.0141707026455424,0.013106814636793388
2018-03-19,54.86764144897461,-0.0307476088935949,0.01614976250828875
2018-03-20,54.654666900634766,-0.0038891586562703,0.015113500307866458
2018-03-21,54.56489181518555,-0.0016439382602002,0.013104983930628814
2018-03-22,52.527435302734375,-0.038055058588675,0.016167567045277678
2018-03-23,51.20071792602539,-0.0255820563567689,0.016348994246228415
2018-03-26,52.57431411743164,0.0264741217708016,0.02478278173151133
2018-03-27,50.22264099121094,-0.04576173492882,0.029453247977756464
2018-03-28,50.134857177734375,-0.0017494225636665,0.029439610730805966
2018-03-29,51.72890853881836,0.0313002663830759,0.03311076481105661
2018-04-02,50.50643539428711,-0.0239160228886404,0.0328347341464739
2018-04-03,50.80818939208984,0.005956788384858,0.029371940353171404
2018-04-04,51.35832977294922,0.0107695887583776,0.020038750209240393
2018-04-05,51.50446701049805,0.0028414031202604,0.019785989052295568
2018-04-06,50.372772216796875,-0.0222177466713282,0.01646203968285527
2018-04-09,50.878517150878906,0.0099899792552226,0.013621616428764069
2018-04-10,51.696990966796875,0.0159588034578451,0.015099832678836139
2018-04-11,51.12640380859375,-0.0110985056730304,0.015614614186162928
2018-04-12,51.73638916015625,0.0118603138091741,0.016642701873060224
2018-04-13,51.67404556274414,-0.001205750756822,0.011064373303673682
2018-04-16,52.17580795288086,0.0096633028871566,0.011029194797255629
2018-04-17,53.83469772338867,0.0312992600960373,0.01589000544954234
2018-04-18,53.63668441772461,-0.0036849536273879,0.013867446021806848
2018-04-19,54.337947845458984,0.0129895934504041,0.013922824299866375
2018-04-20,53.732948303222656,-0.0111964623973905,0.01639655257583594
2018-04-23,53.55788040161133,-0.0032634300451781,0.017038640088722055
2018-04-24,51.00570297241211,-0.0488254962997136,0.023018818416977397
2018-04-25,51.023162841796875,0.0003422535263106,0.023397196644510065
2018-04-26,52.03664779663086,0.0196685326834112,0.02516132898573607
2018-04-27,51.44511413574219,-0.0114327412481042,0.025167516726248732
2018-04-30,50.80320358276367,-0.0125560791737931,0.0250080863625583
2018-05-01,51.90896224975586,0.021532043054556,0.01641136225968864
2018-05-02,51.17578125,-0.0142250606293468,0.01829898244141314
2018-05-03,51.18824768066406,0.0002435705365628,0.015002999065725742
2018-05-04,52.42020034790039,0.0237820516517301,0.01815743703062632
2018-05-07,52.84215545654297,0.0080172510971987,0.015702074876020572
2018-05-08,52.79876327514648,-0.0008215033408982,0.013920972793838497
2018-05-09,54.313011169433594,0.0282760469977607,0.013436357388849745
2018-05-10,55.13697052001953,0.0150566478670052,0.011751220475521892
2018-05-11,55.03273010253906,-0.0018923614750474,0.012466715844690418
2018-05-14,55.19333267211914,0.0029140600541647,0.012844868823361725
2018-05-15,54.10951614379883,-0.0198320915325859,0.01810630727890967
2018-05-16,54.07061004638672,-0.0007192836699249,0.012535978713747344
2018-05-17,53.92946243286133,-0.0026138444289413,0.008869428945623807
2018-05-18,53.34989547729492,-0.0108049228737634,0.009124191184967516
2018-05-21,54.06662368774414,0.0133450395309332,0.012353328196316066
2018-05-22,53.63269805908203,-0.008058137593631,0.009373513264985658
2018-05-23,54.16388320922851,0.009855404380108,0.0107603099480818
2018-05-24,54.13844299316406,-0.0004698000019836,0.010655140626356203
2018-05-25,54.07011413574219,-0.0012629105925919,0.008746497309956186
2018-05-29,53.27158737182617,-0.0148784951876785,0.009237928522073263
2018-05-30,53.74042892456055,0.0087624655397181,0.009953513599409426
2018-05-31,54.8641471862793,0.0206944938325955,0.013183564337076037
2018-06-01,56.609825134277344,0.0313224806243103,0.01810106635157829
2018-06-04,57.50959777832031,0.0157692926687472,0.01728827089382966
2018-06-05,57.408843994140625,-0.001753483747976,0.012440057417335105
2018-06-06,57.205848693847656,-0.0035422249588904,0.014938528569906727
2018-06-07,56.58089447021485,-0.010984768355682,0.017147801516476224
2018-06-08,56.495609283447266,-0.0015084513600642,0.009828751571339335
2018-06-11,56.90409469604492,0.0072043782314241,0.006481881466806837
2018-06-12,57.267696380615234,0.0063694001888711,0.007529081672271128
2018-06-13,57.07018280029297,-0.0034549141230264,0.007520335841369042
2018-06-14,57.86222457885742,0.0137829587888146,0.00700645265260537
2018-06-15,57.82032775878906,-0.0007243412434039,0.006845879168565702
2018-06-18,59.0328254699707,0.0207532479125533,0.01004903768084738
2018-06-19,58.7889289855957,-0.0041400984712174,0.011322589084041577
2018-06-20,59.0572624206543,0.0045539681103871,0.010305226519161553
2018-06-21,58.32757186889648,-0.0124326103139327,0.012357571134988215
2018-06-22,58.320091247558594,-0.0001282601150898,0.01233236688342438
2018-06-25,56.82329559326172,-0.026000276971203,0.012014956650363649
2018-06-26,56.49111557006836,-0.0058629960890624,0.011914149405186487
2018-06-27,55.70905685424805,-0.0139406449103406,0.009721461452945031
2018-06-28,56.1998405456543,0.0087711852996251,0.013280558831277019
2018-06-29,56.32004165649414,0.0021365318592864,0.013626079773397054
2018-07-02,56.964447021484375,0.0113768852758801,0.010469207804968263
2018-07-03,55.6761360168457,-0.0228757193958953,0.014885711910292683
2018-07-05,56.923545837402344,0.0221574490178904,0.016823805512651408
2018-07-06,57.61134719848633,0.0120104818867753,0.01709851751245422
2018-07-09,58.2198371887207,0.0105065935562766,0.017162455395649433
2018-07-10,58.21285629272461,-0.0001199129865628,0.017138485748044795
2018-07-11,58.42832565307617,0.0036945717087385,0.008568258778151865
2018-07-12,59.914642333984375,0.0251201210074567,0.009679799583777265
2018-07-13,60.0722541809082,0.0026271525000468,0.010149507909187607
2018-07-16,59.677730560302734,-0.0065891456916866,0.011965171790269236
2018-07-17,60.50418472290039,0.0137536032504034,0.012104352423035718
2018-07-18,60.49570083618164,-0.0001402296653993,0.012537035688602276
2018-07-19,59.80691146850586,-0.0114510712783255,0.00961742291232882
2018-07-20,59.74605941772461,-0.0010179932056107,0.009471433394200313
2018-07-23,60.40044021606445,0.0108931557906902,0.010136879958753495
2018-07-24,62.75211715698242,0.0381959237365847,0.018997483339077824
2018-07-25,63.63941955566406,0.0140407656848092,0.01866542885241204
2018-07-26,64.11624145507812,0.0074646259853864,0.014691087668251319
2018-07-27,62.48976516723633,-0.0256949226579851,0.022844519768855834
2018-07-30,61.3500862121582,-0.0184062096013569,0.025797949490466356
2018-07-31,61.209434509277344,-0.0022952401217059,0.016831794968697092
2018-08-01,61.497222900390625,0.0046906814163162,0.014556087700446333
2018-08-02,61.90321731567383,0.0065801366587268,0.014342467596627892
2018-08-03,61.75508499145508,-0.0023958342029914,0.00983773770139081
2018-08-06,61.73064422607422,-0.0003958476150219,0.00414781329115813
2018-08-07,62.63690185546875,0.0145741183938076,0.0066579243089886645
2018-08-08,62.91072463989258,0.00436206125515,0.006658558742750488
2018-08-09,63.066837310791016,0.0024784215282825,0.006597521701228931
2018-08-10,62.47080993652344,-0.0094956670905438,0.008679619275698037
2018-08-13,62.27779006958008,-0.0030945440825309,0.008968625917696345
2018-08-14,62.751617431640625,0.007579490936166,0.006739679608386266
2018-08-15,61.45881652832031,-0.0208170529319525,0.01104135862406746
2018-08-16,61.05182647705078,-0.0066441827175913,0.010293224134870181
2018-08-17,60.642337799072266,-0.0067298251466748,0.010165132169301446
2018-08-20,60.94658660888672,0.0050045585369495,0.011312682093552188
2018-08-21,60.72014236450195,-0.0037223735324235,0.009288275579343303
2018-08-22,60.93661117553711,0.0035586851233037,0.005622248954716044
2018-08-23,60.90718078613281,-0.000483083947123,0.0048980739455687155
2018-08-24,61.68476104736328,0.0126858368927308,0.006217570284012105
2018-08-27,62.658348083496094,0.0156600062422352,0.008358711374915267
2018-08-28,62.13913345336914,-0.008320963204222,0.009766983237601407
2018-08-29,63.07631301879883,0.0149693522988292,0.01074145810648642
2018-08-30,62.56707382202149,-0.0081061486493259,0.012455942640659435
2018-08-31,61.437870025634766,-0.0182127417605102,0.015270498736233418
2018-09-04,60.415897369384766,-0.0167741488977491,0.013289686891223921
2018-09-05,59.80691146850586,-0.0101310411146485,0.013349347710261934
2018-09-06,59.05327606201172,-0.01268121011184,0.0042876362804888934
2018-09-07,58.73406600952149,-0.005420121183612,0.005161632171851423
2018-09-10,58.60787582397461,-0.0021508121004538,0.0057893013980814525
2018-09-11,59.35253143310547,0.0126256854892454,0.009922159166214984
2018-09-12,58.435306549072266,-0.0155745014125947,0.011058174825605754
2018-09-13,58.96099853515625,0.0089559121889442,0.011354470271139552
2018-09-14,58.75351333618164,-0.0035252308411034,0.01117153433255915
2018-09-17,57.84825897216797,-0.0155275950709208,0.013244589841028893
2018-09-18,58.21135711669922,0.0062571175301172,0.011619761701932779
2018-09-19,58.568477630615234,0.0061161522951538,0.01011514092299324
2018-09-20,59.431339263916016,0.0146250568163373,0.011525606170231321
2018-09-21,58.461238861083984,-0.0164577332127483,0.014119492551763412
2018-09-24,58.83232116699219,0.0063274325356867,0.011666602446426418
2018-09-25,59.54705047607422,0.0120753807692071,0.01229912870826024
2018-09-26,59.5555305480957,0.0001423994671299,0.012397166972589956
2018-09-27,60.21888732910156,0.011076882282945,0.0116701083959499
2018-09-28,60.204925537109375,-0.0002318775950111,0.00582807027848441
2018-10-01,60.27724075317383,0.0012004303537218,0.0061702207530962595
2018-10-02,60.232852935791016,-0.0007366655859504,0.004963094327567443
2018-10-03,60.42687225341797,0.0032159775690399,0.004818808308258118
2018-10-04,58.7081298828125,-0.0288556947584827,0.01337833643364056
2018-10-05,58.24726867675781,-0.0078810144223173,0.013119976351720453
2018-10-08,57.65324020385742,-0.0102507517910754,0.012394853198306098
2018-10-09,57.117069244384766,-0.0093434419177609,0.011546025082624428
2018-10-10,54.473114013671875,-0.0473957488718482,0.017187587683165095
2018-10-11,54.40229034423828,-0.0013010042045955,0.01831737082456784
2018-10-12,55.88861083984375,0.0269543628267464,0.026576410982957203
2018-10-15,54.98584747314453,-0.0162847842682853,0.026824831517151527
2018-10-16,56.514060974121094,0.0274136405385517,0.0314990466680921
2018-10-17,56.24024200439453,-0.0048569234303058,0.019777999341424064
2018-10-18,54.75990676879883,-0.0266742526817119,0.024848335807039632
2018-10-19,55.12250900268555,0.006599846709319,0.02095986445119215
2018-10-22,55.431243896484375,0.0055852594468727,0.019674533727426256
2018-10-23,55.60780715942383,0.0031802039024896,0.013853746901304243
2018-10-24,52.725440979003906,-0.0532255178501867,0.026440494442102017
2018-10-25,55.04320526123047,0.0430203369683187,0.0345081387255266
2018-10-26,54.053653717041016,-0.0181412864178988,0.035275476938638306
2018-10-29,51.60870742797851,-0.0462867337803828,0.03919273107340115
2018-10-30,52.34587860107422,0.0141827995888681,0.040698816740561
2018-10-31,54.394309997558594,0.0383863463141025,0.03808796865861947
2018-11-01,54.16487884521485,-0.0042268461357985,0.03206379395975557
2018-11-02,53.442169189453125,-0.0134325870978803,0.031581396478408186
2018-11-05,52.65611267089844,-0.0148177875716799,0.02242651193128284
2018-11-06,53.346405029296875,0.0130242588814134,0.02230087300298177
2018-11-07,55.27512741088867,0.0355164409429507,0.02119734227410752
2018-11-08,54.596309661865234,-0.012356739921164,0.02219882197253469
2018-11-09,53.717987060546875,-0.0162183918534922,0.02269934499168605
2018-11-12,52.338401794433594,-0.0260175384368819,0.025081672540213863
2018-11-13,52.26906967163086,-0.0013255675141206,0.023835716929659113
2018-11-14,52.5987548828125,0.0062876539824467,0.012661855268940769
2018-11-15,53.42022705078125,0.0154970099341293,0.016782069900101875
2018-11-16,53.28156661987305,-0.0025990286421963,0.015425688229099897
2018-11-19,51.244110107421875,-0.0389897426450715,0.020731084076817247
2018-11-20,51.39523696899414,0.0029448155135535,0.020967067540177003
2018-11-21,52.04263687133789,0.0125178202533327,0.021851112091083112
2018-11-23,51.37778091430664,-0.0128575213775166,0.019708459469617128
2018-11-26,52.66659164428711,0.0247755188119789,0.02468681681481671
2018-11-27,52.484039306640625,-0.0034722097129316,0.014510717144837369
2018-11-28,54.45466232299805,0.0368593613106657,0.020234917922940108
2018-11-29,54.59381484985352,0.0025521237158373,0.020604978581533363
2018-11-30,55.345455169677734,0.0136739498319239,0.016364964733205787
2018-12-03,55.68013000488281,0.0060288058534707,0.015662841163631133
2018-12-04,52.992286682128906,-0.049476982219724,0.03169323932259782
2018-12-06,53.77085494995117,0.0145852221629336,0.026732934107848147
2018-12-07,52.19974136352539,-0.0296540506698744,0.028987957340861525
2018-12-10,52.5289306640625,0.0062865379328998,0.027705260872643345
2018-12-11,52.951385498046875,0.008010159775242,0.028012281874302596
2018-12-12,53.55389022827149,0.0113142030454553,0.01803856132416987
2018-12-13,53.544410705566406,-0.0001770247080893,0.016639760315785856
2018-12-14,52.45560836791992,-0.0205441591824589,0.012737801590362953
2018-12-17,51.15583038330078,-0.0250907851276201,0.016609458949241256
2018-12-18,52.0416374206543,0.0171676459144467,0.018803682864885214
2018-12-19,51.64511489868164,-0.0076485075699135,0.01689256593306432
2018-12-20,51.05258560180664,-0.011539418487131,0.01646049668615437
2018-12-21,49.44007873535156,-0.0320947860557277,0.019006197261349552
2018-12-24,49.11189270019531,-0.0066601863669854,0.017523520218301725
2018-12-26,52.26308822631836,0.0621891325219739,0.035811916049694456
2018-12-27,52.51496505737305,0.0048078258441058,0.03550492851240485
2018-12-28,52.204734802246094,-0.0059249818917676,0.035001901534197945
2018-12-31,52.11894607543945,-0.0016446648627147,0.029222841696343337
2019-01-02,52.6037483215332,0.0092588471340815,0.027706417558556157
2019-01-03,51.1468505859375,-0.028086459690819,0.014511032552904155
2019-01-04,53.770355224609375,0.0500213787919613,0.02873544994055913
2019-01-07,53.66312026977539,-0.0019963049683265,0.028423461447210786
2019-01-08,54.13445281982422,0.0087448268116073,0.028148035406713068
2019-01-09,53.94891357421875,-0.0034332651553379,0.02852944889870537
2019-01-10,53.80826568603515,-0.0026104612058266,0.022839485719788062
2019-01-11,53.092037200927734,-0.0134001342019195,0.007848380699432528
2019-01-14,52.44563674926758,-0.0122498158349455,0.008935399521712465
2019-01-15,54.19131088256836,0.0327434371571007,0.01884234379850516
2019-01-16,54.340938568115234,0.0027572962156746,0.018746246282250485
2019-01-17,54.82025909423828,0.0087819411460546,0.018821820779816405
2019-01-18,55.228248596191406,0.0074147551791109,0.016207032301089094
2019-01-22,53.79828643798828,-0.0262329562492295,0.02103756494886504
2019-01-23,54.08657455444336,0.0053443791832494,0.014626052321553217
2019-01-24,54.066123962402344,-0.000378179972672,0.014524405186196954
2019-01-25,54.93946075439453,0.0160240501698813,0.016028713469587976
2019-01-28,53.85963439941406,-0.0198505660652157,0.017619265664099965
2019-01-29,53.370845794677734,-0.0091166614055723,0.013692220831512131
2019-01-30,54.76389694213867,0.0257665239404215,0.01848654249400874
2019-01-31,56.15544891357422,0.0250925566545268,0.020856388008548762
2019-02-01,55.7928466796875,-0.0064780531051351,0.02100688440460619
2019-02-04,56.930030822753906,0.0201773189128394,0.01739969075944372
2019-02-05,57.45123672485352,0.0091135466626874,0.013603186145009657
2019-02-06,56.005821228027344,-0.0254808952073369,0.02067901785172727
2019-02-07,55.15892028808594,-0.0152371572822678,0.01836759076402703
2019-02-08,54.982852935791016,-0.0031971067309692,0.01829668967614876
2019-02-11,54.96988677978515,-0.0002358496222924,0.01350237090914854
2019-02-12,56.239742279052734,0.0228381427738811,0.01818280239986863
2019-02-13,56.292110443115234,0.0009307261291098,0.013781288346615158
2019-02-14,56.32054138183594,0.0005049333065871,0.010560669006079614
2019-02-15,55.843223571777344,-0.0085111388983877,0.01169380921532544
2019-02-19,56.186370849609375,0.0061260304073523,0.011584976537420202
2019-02-20,55.8911018371582,-0.0052690284406606,0.005725332106214519
2019-02-21,55.07412338256836,-0.0147252117078159,0.00804858998304337
2019-02-22,55.69010162353515,0.0111224466398153,0.010641046766852008
2019-02-25,55.72850799560547,0.0006894068005831,0.010068032948960488
2019-02-26,55.96192932128906,0.004179796787032,0.00978576999405756
2019-02-27,56.005821228027344,0.0007840098380329,0.009463884849069215
2019-02-28,56.18836975097656,0.003254155717835,0.004260877226950738
2019-03-01,57.284156799316406,0.0193142982888023,0.007792621504294189
2019-03-04,57.5285530090332,0.0042573087815484,0.007377776660302864
2019-03-05,58.31510162353515,0.0135796941855903,0.007865504691980434
2019-03-06,58.10313034057617,-0.0036415519051765,0.009070672207171986
2019-03-07,57.400367736816406,-0.0121688310320139,0.012706585700442093
2019-03-08,57.356475830078125,-0.0007649549693826,0.009541238357251855
2019-03-11,58.817359924316406,0.0251512932385112,0.014838695947622929
2019-03-12,59.71463394165039,0.015140066872305,0.015093423565397593
2019-03-13,59.80491256713867,0.0015106925234369,0.01454374100327665
2019-03-14,59.479217529296875,-0.0054608412192235,0.012662575831532859
2019-03-15,59.36799621582031,-0.0018716693886287,0.012843144435726705
2019-03-18,59.28071212768555,-0.0014713030609254,0.007979310295521158
2019-03-19,59.97449493408203,0.0116353935502977,0.006507345366236071
2019-03-20,61.1700325012207,0.0197380171643486,0.010707275894302447
2019-03-21,61.65383529663086,0.0078780339080094,0.009149034472859842
2019-03-22,60.23335266113281,-0.0233092086763554,0.016512400529651503
2019-03-25,59.72111892700195,-0.0085405210976143,0.017265122039118348
2019-03-26,59.34505462646485,-0.006316916716718,0.01647386470778972
2019-03-27,58.75501251220703,-0.0099923232563111,0.011108131373503314
2019-03-28,58.46872329711914,-0.004884501970703,0.007367938173765442
2019-03-29,58.69915008544922,0.0039332810052734,0.0054516370396069215
2019-04-01,59.80092239379883,0.018595837707028,0.011451283264727703
2019-04-02,60.12811279296875,0.0054564136271356,0.010958849988611035
2019-04-03,60.39096450805664,0.0043620004027338,0.00841264114810703
2019-04-04,60.821895599365234,0.0071103496192785,0.006108345772277256
2019-04-05,60.422882080078125,-0.00658197354873,0.008957524544125638
2019-04-08,60.26477813720703,-0.002620053003444,0.0058652180095053194
2019-04-09,59.985965728759766,-0.0046371922385657,0.005919339301446577
2019-04-10,60.17350006103515,0.0031214267358751,0.00568744788514691
2019-04-11,60.33011245727539,0.0025992994092832,0.0043303661252172415
2019-04-12,60.98549270629883,0.0108046549150191,0.006008926514125716
2019-04-15,61.175018310546875,0.0031028972412228,0.0054640923536650315
2019-04-16,61.443359375,0.0043768560292382,0.0034196408898834216
2019-04-17,61.85383987426758,0.0066584158975741,0.0033504684080605967
2019-04-18,61.9201774597168,0.0010719146591493,0.0037301335351251036
2019-04-22,62.53315734863281,0.0098508384169184,0.003379992457945582
2019-04-23,63.37257766723633,0.0133343053218445,0.004753245522397252
2019-04-24,62.84688186645508,-0.0083299174698962,0.008480746854859882
