,price_aapl,log_yield_aapl,price_msft,log_yield_msft,price_googl,log_yield_googl,yt_predicted_googl,yt_predicted_msft,yt_predicted_aapl
2020-02-24,72.7964859008789,-0.048665683688801,165.12588500976562,-0.044072588932305,70.99299621582031,-0.0438189283189105,0.011264990212881,0.0050456843465719,0.0185081522740268
2020-02-25,70.33072662353516,-0.034458901548738,162.40103149414062,-0.0166393431910343,69.31600189208984,-0.0239054402534111,-0.0071974517047236,-0.0043741547629523,-0.0095167880213026
2020-02-26,71.44641876220703,0.0157389989307815,164.43017578125,0.0124172374871868,69.52349853515625,0.0029890167699095,0.0274083628995718,0.0455132211084676,0.0265203095793127
2020-02-27,66.7761001586914,-0.0676025463594864,152.84458923339844,-0.0730643682419041,65.74749755859375,-0.0558431934562561,-0.0144122804420867,-0.0138477958026312,0.0038022043085373
2020-02-28,66.73702239990234,-0.0005853770649068,156.54539489746094,0.0239243826449662,66.9625015258789,0.0183111736059108,-0.0156808470926658,-0.0272797256036754,-0.0218130464104214
2020-03-02,72.9502944946289,0.0890184544957656,166.96177673339844,0.064418873220812,69.31600189208984,0.0345430030804357,-0.0026955992389221,0.0154754042837258,0.0059007173615219
2020-03-03,70.6334457397461,-0.0322745438863454,158.96107482910156,-0.049105544530175,66.88600158691406,-0.0356860856777835,-0.0087447539141666,-0.0176030270974335,-0.0041564231348627
2020-03-04,73.90973663330078,0.0453408054348762,164.79737854003906,0.0360573505784186,69.08000183105469,0.0322755783879734,0.0034312330047025,0.0013750951227777,0.0042895598050474
2020-03-05,71.51233673095703,-0.0329745969391389,160.6616973876953,-0.0254158146496691,65.73799896240234,-0.0495881506733198,-0.0130281376466481,0.0121473484990616,-0.0056526385650115
2020-03-06,70.5626449584961,-0.013369080272624,156.1202850341797,-0.0286741277334356,64.78700256347656,-0.0145721235957502,0.0323854869402274,0.0352002594162545,0.0383813971787442
2020-03-09,64.98169708251953,-0.0823952493376892,145.5395965576172,-0.0701785771712227,60.78950119018555,-0.0636879092471061,-0.0446185609406874,-0.0504288844345196,-0.0334045314227089
2020-03-10,69.6617660522461,0.0695459701770505,155.49215698242188,0.0661471020579131,63.75849914550781,0.0476853988131639,0.0217915364241471,0.0369552558061305,0.0139343983794019
2020-03-11,67.24237823486328,-0.0353479398132971,148.44808959960938,-0.0463599607903247,60.54499816894531,-0.0517156351183006,0.0211595702545865,0.0294331499240907,0.0300566017764474
2020-03-12,60.60189437866211,-0.1039775243008673,134.3695068359375,-0.0996418134589987,55.57749938964844,-0.0856084278514378,-0.030538449478757,-0.0539261387419979,-0.0339850607776265
2020-03-13,67.86248779296875,0.1131572663920264,153.47268676757812,0.1329290961412507,60.7135009765625,0.0883876625816428,0.0355792615674011,0.0686482299517231,0.0344800992597344
2020-03-16,59.1321907043457,-0.1377079612573656,130.852294921875,-0.1594534474348456,53.650001525878906,-0.123684597175596,-0.0176585152004774,-0.0356327432895982,-0.0110459289058746
2020-03-17,61.73224258422852,0.0430309065705788,141.62620544433594,0.0791220634418949,55.90299987792969,0.0411365462823116,0.0186544024673044,0.0223337111618465,0.0155360849469711
2020-03-18,60.22103500366211,-0.0247846547181015,135.66429138183594,-0.0430078424549597,54.55950164794922,-0.0243261643254124,-0.0104916301042709,-0.0057752048278188,-0.0016481152688527
2020-03-19,59.75962066650391,-0.0076915167587545,137.89642333984375,0.0163194594618046,55.58349990844727,0.0185945135017917,0.0278545565439284,0.0350475768296515,0.0250535706007258
2020-03-20,55.96574401855469,-0.0655904035815665,132.71717834472656,-0.0382824623963595,53.41049957275391,-0.0398790451254049,0.0007831664776051,0.0077779431162835,0.0093287452109666
2020-03-23,54.77680587768555,-0.0214729356564164,131.3933868408203,-0.0100246091171392,52.70650100708008,-0.0132685411439795,-0.0159973972921337,-0.0259934274588571,-0.0180521239034548
2020-03-24,60.272308349609375,0.0956059129533313,143.33651733398438,0.0869993574032782,56.5004997253418,0.0695106761022236,0.0123136964648815,0.0041446739857632,0.0055041713271979
2020-03-25,59.94028472900391,-0.0055239547935007,141.96441650390625,-0.0096186955326213,55.08100128173828,-0.0254446304335755,-0.0268921195019052,-0.0209252456168724,-0.0170642568474437
2020-03-26,63.09452438354492,0.0512851768650314,150.84439086914062,0.0606723432163318,58.14599990844727,0.0541522350299155,0.0188162719485477,0.0211974857245176,0.01733201914427
2020-03-27,60.48226165771485,-0.0422838626696273,144.650634765625,-0.0419273617156166,55.51300048828125,-0.0463398510520683,-0.0174384996980167,-0.0345538325394599,-0.0075328179067142
2020-03-30,62.208309173583984,0.0281384525165229,154.82542419433594,0.0679767669524835,57.31549835205078,0.0319538281426037,0.0078323209913829,0.0152443403211817,0.0077692452806898
2020-03-31,62.081356048583984,-0.0020428596202899,152.39044189453125,-0.0158522625931269,58.09749984741211,0.0135515665493014,0.0209698077353028,0.0196743636885892,0.0149864082790036
2020-04-01,58.8148193359375,-0.0540518665292811,146.9793243408203,-0.036153997914479,55.10499954223633,-0.0528821832093845,0.0052881070578053,0.0026247944745569,0.0018697658595459
2020-04-02,59.79624176025391,0.0165489594899227,150.0230712890625,0.0204971647189026,55.85150146484375,0.0134559612000658,0.0133667770476595,0.0076752781793901,0.011313257359839
2020-04-03,58.9368896484375,-0.0144756077350751,148.64129638671875,-0.0092530941807229,54.6349983215332,-0.0220217367352029,-0.0238733542155613,-0.0294712224861844,-0.0174156527194827
2020-04-06,64.0783920288086,0.0836400048338077,159.69541931152344,0.0717323750438849,59.15950012207031,0.0795625159125177,0.01027491521209,0.0106710980348335,0.011287189956633
2020-04-07,63.33621597290039,-0.0116499114437091,157.97549438476562,-0.0108284495585365,59.12799835205078,-0.0005326306020609,-0.005083702344566,-0.0012562693583058,-0.0044756545998732
2020-04-08,64.957275390625,0.0252724542773166,159.5601806640625,0.0099812371333798,60.34999847412109,0.0204563646480056,0.0042391066167049,0.0104221690034225,0.0039325594805274
2020-04-09,65.426025390625,0.0071903689625232,159.56985473632812,6.0627776739574245e-05,60.32849884033203,-0.0003563125908089,0.0046260379716576,0.0030151979209475,-0.0009624246670654
2020-04-13,66.71017456054688,0.0194373623673347,159.92733764648438,0.0022377852942632,60.52050018310547,0.0031775439742927,-0.0165108597575032,-0.0173712896896162,-0.0120371715196238
2020-04-14,70.07923889160156,0.0492691025787697,167.84107971191406,0.0482980052388928,63.26150131225586,0.0442947963626841,-0.0041538387747724,0.0050539661552423,0.0027073662167486
2020-04-15,69.43963623046875,-0.0091687542822617,166.08248901367188,-0.0105329909096623,62.8650016784668,-0.0062873532611942,0.005231929901512,-0.0133468631833514,0.0021663957727829
2020-04-16,69.99137115478516,0.0079141335118779,171.06842041015625,0.0295790091329793,62.87149810791016,0.0001033340272742,-0.0056555537372292,-0.0085571816515888,0.0033977736138101
2020-04-17,69.04166412353516,-0.0136618149898482,172.57582092285156,0.0087730856491637,63.95000076293945,0.0170086091831393,0.00735810074908,0.0146804197228579,0.0093566619689556
2020-04-20,67.60858917236328,-0.0209751165034734,169.1552276611328,-0.020019881258689,63.057498931884766,-0.0140545483455583,0.0161105548555269,0.0209472939700151,0.0119633463958055
2020-04-21,65.518798828125,-0.0313979272677187,162.159423828125,-0.0422368511942075,60.608001708984375,-0.0396200658485902,-0.01710861545583,-0.0131525405130928,-0.0056550850262714
2020-04-22,67.40596008300781,0.0283963360672732,167.6671600341797,0.0334008749469179,62.920501708984375,0.0374451261574164,0.0114017105637765,0.009785491996029,0.0083607614132231
2020-04-23,67.14472961425781,-0.003883009408106,165.6379852294922,-0.0121762289242078,63.55849838256836,0.0100886642754778,0.0010925718280266,-0.0075383458217413,-0.0037079589384718
2020-04-24,69.08317565917969,0.0284607898366651,168.6624298095703,0.0180946655448739,63.83000183105469,0.0042626117605464,0.0034819310213036,0.0067879140128524,0.0005501025328346
2020-04-27,69.13201904296875,0.0007067730277779,168.1792755126953,-0.0028687340111957,63.542999267578125,-0.0045064974008199,0.0155950071053197,0.0167782403144809,0.0107036812595803
2020-04-28,68.01141357421875,-0.0163424582251832,164.08233642578125,-0.0246621733712635,61.62950134277344,-0.0305761567565094,-0.0258498426361481,-0.0196346328845389,-0.0037563090570079
2020-04-29,70.24526977539062,0.0323174340175521,171.44528198242188,0.0438958069855918,67.10900115966797,0.0851775066334731,-0.0011109482029646,0.0007796249130946,-0.0027014257284409
2020-04-30,71.72715759277344,0.020876471087088,173.16522216796875,0.0099820199683338,67.33499908447266,0.0033619668748638,0.012912674758415,0.0169009797951222,0.0087433763395604
2020-05-01,70.5724105834961,-0.0162301596892076,168.6817626953125,-0.0262323014088132,65.86599731445312,-0.0220578129413416,0.0028891887699773,-0.0066689999438824,0.0020296165448847
2020-05-04,71.57093048095703,0.0140497094708807,172.80772399902344,0.024165675679005,66.1449966430664,0.0042269167991512,-0.0015958909357689,-0.0008014852222118,0.0006651338737785
2020-05-05,72.6451187133789,0.0148972060221383,174.66294860839844,0.0106785543938265,67.45099639892578,0.0195521037895348,0.0001495501422403,-0.0028284899513408,-5.3443182683570335e-05
2020-05-06,73.39462280273438,0.0102644754390112,176.38291931152344,0.0097992007514469,67.27149963378906,-0.0026646904063293,-0.0083600820232799,-0.0010789019578498,0.0008630694245308
2020-05-07,74.15386962890625,0.0102915796027671,177.4071502685547,0.0057900653892202,68.46399688720703,0.0175713496619161,-0.0039730284383821,-0.0039994173763934,-0.0020791769453153
2020-05-08,75.91886138916016,0.0235229029594349,178.45071411132812,0.0058650766988881,69.21700286865234,0.0109385244288663,-0.0044989956073304,-0.0051046584259292,-0.0029727708311558
2020-05-11,77.11347198486328,0.0156128425395282,180.4412536621093,0.0110928086492433,70.17949676513672,0.0138096608614505,0.008933103585945,0.0133793509664774,0.0071055417279959
2020-05-12,76.23222351074219,-0.0114937451981583,176.3539276123047,-0.0229123321992651,68.75900268554688,-0.0204485233715204,0.0074004589400827,0.0107390993387453,0.0051427058434938
2020-05-13,75.31175231933594,-0.0121480580965188,173.68704223632812,-0.0152378561826191,67.41649627685547,-0.0197179362735943,0.0040791475523257,0.0024608394571445,0.0030035264010311
2020-05-14,75.77442932128906,0.006124695763073,174.4407196044922,0.0043298962523056,67.84300231933594,0.0063065065372883,-0.0027375652599459,-0.0057070407240421,0.0044774547870595
2020-05-15,75.32646179199219,-0.0059294003954296,176.98202514648438,0.0144632063798176,68.65299987792969,0.0118685830174333,-3.3881044524474205e-05,-0.0013096811451883,-0.0025915241406078
2020-05-18,77.10123443603516,0.0232877999913534,178.67298889160156,0.0095090827916906,69.25900268554688,0.0087883098889531,0.005678310434786,0.0029675947952338,0.0044034769522884
2020-05-19,76.65571594238281,-0.0057951167656465,177.43618774414062,-0.0069462187529566,68.72000122070312,-0.0078128438577762,-0.0074695203095467,-0.0052144726947469,-0.0021540067899177
2020-05-20,78.14653015136719,0.0192614815082542,179.8973388671875,0.0137753099469588,70.45800018310547,0.024976494770355,0.0014674678223927,0.0056058608733609,0.0047451868908312
2020-05-21,77.56391906738281,-0.0074832974375724,177.73655700683594,-0.0120839113881269,70.3375015258789,-0.0017116837567153,0.0011163314113625,0.0019719690271197,0.0005813000764995
2020-05-22,78.06329345703125,0.0064175936259808,177.81405639648438,0.0004359401331583,70.66200256347656,0.0046028759124005,-0.0009207041726936,0.0065260549030336,0.0057139699287106
2020-05-26,77.53453826904297,-0.0067964600466513,175.9342803955078,-0.010627858842242,71.06849670410156,0.0057361719223559,0.0025555331138927,0.003246519817293,0.0017337012515247
2020-05-27,77.87236022949219,0.0043475868294786,176.1667938232422,0.001320719978194,71.01399993896484,-0.0007671144454348,0.0014932462426511,0.0034883718180078,0.0031569815260136
2020-05-28,77.90662384033203,0.0004399003061545,175.76956176757812,-0.0022574094323674,70.91200256347656,-0.0014373320075216,-0.0060388203477767,-0.0021775829920756,0.0028882295513321
2020-05-29,77.83072662353516,-0.0009746823427954,177.56214904785156,0.0101468541066238,71.6760025024414,0.0107162906165361,0.0027527098917077,0.0047483537116188,0.0024350883492545
2020-06-01,78.78787994384766,0.0122228802531744,177.1551513671875,-0.0022947730984162,71.74349975585938,0.0009412563471283,-0.0009458051721569,-0.0037550720143871,0.0016654439193494
2020-06-02,79.15261840820312,0.0046186901593121,179.1706085205078,0.0113125621215984,72.1155014038086,0.0051717650493264,0.0024856318909613,0.0042207754055826,0.0039782360172991
2020-06-03,79.58837890625,0.0054902211778354,179.6066436767578,0.0024306745662423,71.9625015258789,-0.0021238486421296,0.009588279432513,0.0125098411795348,0.0084220210500312
2020-06-04,78.90293884277344,-0.0086496137035914,177.24234008789062,-0.0132511975252372,70.71499633789062,-0.0174875085201544,-0.0128248683864542,-0.0099208855134859,-0.0081196781724786
2020-06-05,81.15017700195312,0.0280830002797537,181.38954162597656,0.0231289331810632,72.0009994506836,0.0180223374936262,-0.0012593138774069,0.0028067081881173,0.0050088779660557
2020-06-08,81.62997436523438,0.0058950522988147,182.5135192871093,0.0061773662059639,72.4020004272461,0.005553929041339,-0.002296338932372,-0.0072858499058989,-0.004114606859716
2020-06-09,84.20767974853516,0.031089598076823,183.90884399414065,0.0076159732116442,72.60399627685547,0.002786036231028,-0.0006742537932406,-0.0137534595404062,-0.0045498555845341
2020-06-10,86.37415313720703,0.0254023520461726,190.7303161621093,0.0364202512531667,73.23500061035156,0.0086534916528488,0.0177311401083326,0.0291163587639206,0.0156098913885015
2020-06-11,82.22728729248047,-0.0492012683796244,180.4884185791016,-0.0551938603114914,70.09500122070312,-0.0438219748689412,-0.0025054049685719,0.002822384916557,0.0018275030739772
2020-06-12,82.93719482421875,0.0085964233277398,181.91278076171875,0.0078607329093383,70.64600372314453,0.0078300608669838,-0.0018926913960504,0.0003338996270944,0.0004814077514894
2020-06-15,83.96289825439453,0.0122913813247551,183.0755310058593,0.0063714597984931,71.03700256347656,0.0055193610465178,-0.0033392711403475,-0.0057575685650237,-0.0018696071247395
2020-06-16,86.18807983398438,0.0261568692958198,187.5618133544922,0.0242096568792392,72.32350158691406,0.0179482287234752,0.0003712818400472,0.0013616944515436,0.0043290234439889
2020-06-17,86.0681381225586,-0.0013925968215542,188.2110290527344,0.0034553659600765,72.62699890136719,0.0041876055197103,0.0022789458405679,-0.0006163075730385,0.0009646126465296
2020-06-18,86.1024169921875,0.0003981966609679,190.22645568847656,0.0106514062246024,71.70600128173828,-0.0127622944044591,0.0045037241960316,0.0065984007442023,0.0075388264205815
2020-06-19,85.61038970947266,-0.0057308320652346,189.09274291992188,-0.0059776365053163,71.23200225830078,-0.0066322566311705,-0.0171708181243616,-0.0142090397792137,-0.0060837709896831
2020-06-22,87.85027313232422,0.0258272728112503,194.3445587158203,0.0273950615762097,72.53299713134766,0.0180994038087275,-0.0014907534468591,-0.0003120604954017,-0.0011442235948929
2020-06-23,89.72540283203125,0.0211200029491181,195.6429443359375,0.0066586257620861,73.1989974975586,0.009140134319674,0.0072785491764032,0.0108498519064017,0.0076380329097421
2020-06-24,88.1415786743164,-0.0178095564138054,191.6992950439453,-0.0203633126696706,71.63500213623047,-0.0215979143185604,0.001276761260282,-0.0017624971986214,-0.0023609774904301
2020-06-25,89.31170654296875,0.0131882013575301,194.12168884277344,0.0125572518400582,72.05500030517578,0.0058459093592631,0.0263848977546558,0.0156869437562028,0.0122427391940414
2020-06-26,86.56753540039062,-0.0312077062168469,190.23614501953125,-0.0202190555302348,68.12699890136719,-0.0560561263012474,-0.0009181147650554,0.0006325908347877,-0.0005106246903856
2020-06-29,88.56262969970703,0.0227851165687468,192.2806396484375,0.010689800708522,69.8584976196289,0.0250981393351369,-0.002110961750337,-0.0083163039963617,-0.0002712544417231
2020-06-30,89.30191040039062,0.0083128987661215,197.1932830810547,0.0252284104621932,70.90249633789062,0.0148339086378522,-0.0009402649780974,0.0035759091058786,0.0057832453328966
2020-07-01,89.13300323486328,-0.0018932081456086,198.34634399414065,0.0058303345630606,72.0999984741211,0.0167483809301501,-0.0030266691563873,-0.001095068016515,0.0041658887578291
2020-07-02,89.13300323486328,0.0,199.85791015625,0.0075919501442533,73.49649810791016,0.0191837371658697,-0.0028393849195109,-0.0051746718261278,-0.0037121117033468
2020-07-06,91.517333984375,0.0263987242222043,204.16012573242188,0.0212979511679688,74.98249816894531,0.0200169682633548,0.0013810443599831,0.0064858616251672,0.0044735282025303
2020-07-07,91.23336029052734,-0.0031077739379536,201.78616333007807,-0.0116960766932094,74.49600219726562,-0.0065092663927593,-0.0007134090667128,-0.0090259637424755,-0.0015215565793386
2020-07-08,93.35818481445312,0.023022922074063,206.22398376464844,0.0217543386202343,75.18000030517578,0.0091397800313006,-0.0038197992103553,-0.0058356912207807,0.001872025843107
2020-07-09,93.75967407226562,0.004291304703139,207.6677703857422,0.0069766670286911,75.93299865722656,0.0099661126407477,-0.0049182149983013,0.001224855887977,0.0011270549491452
2020-07-10,93.92367553710938,0.0017476404478803,207.0379333496093,-0.00303751559106,76.95050048828125,0.0133110094989202,0.0065989935999816,0.0147768901377743,0.0049569641743968
2020-07-13,93.49039459228516,-0.0046237906947627,200.64279174804688,-0.03137585781077,75.61150360107422,-0.0175539286898802,0.0040808852887924,-0.001059659244417,0.0003392656199535
2020-07-14,95.03752136230467,0.0164130759480948,201.883056640625,0.006162430673802,76.04299926757812,0.00569052448473,0.001947703075882,0.001600948947515,-0.0014234742019454
2020-07-15,95.69113159179688,0.0068538499904715,201.5826568603516,-0.0014890972180802,75.84400177001953,-0.0026203376202267,0.0043806349199996,0.0170600448975935,0.0066336834566339
2020-07-16,94.51365661621094,-0.0123812868068907,197.59054565429688,-0.0200025667281706,75.74600219726562,-0.0012929557865503,-0.0042207082443954,0.0011491022829609,-1.7545522423873146e-05
2020-07-17,94.32269287109376,-0.0020225323221147,196.5828399658203,-0.0051130183853356,75.84249877929688,0.0012731387202027,-0.012211491722108,-0.0179900439955772,-0.0030611959696437
2020-07-20,96.31046295166016,0.0208551562584619,205.03219604492188,0.0420831007796899,78.19200134277344,0.0305085522573278,0.0021480410148088,0.0028006334210215,0.0073058199351224
2020-07-21,94.98119354248048,-0.0138980531594893,202.2706451416016,-0.0135603926173867,77.7959976196289,-0.0050773723173156,-0.0062572474757618,-0.007492612690794,-0.0026951519319223
2020-07-22,95.24803161621094,0.0028054390540675,205.17752075195312,0.0142689312363435,78.24250030517578,0.0057229966984399,0.013362396858444,0.0237436945435244,0.0169119995876474
2020-07-23,90.91267395019533,-0.0465849294874473,196.2534027099609,-0.0444688641416762,75.8375015258789,-0.0312200686929051,0.0041841114864478,0.0040977885589385,0.0050287855095435
2020-07-24,90.68746185302734,-0.0024803088569213,195.0518951416016,-0.0061410430726729,75.4104995727539,-0.0056463964414523,-0.009870310282621,-0.0024935741868255,0.0045049564645728
2020-07-27,92.83678436279295,0.0234238344705277,197.5227508544922,0.0125881198177801,76.47149658203125,0.0139715607559349,0.0053798239061393,0.0103334747896127,0.0090533296945892
2020-07-28,91.31169128417967,-0.0165641115741142,195.74952697753903,-0.0090178535009267,75.18250274658203,-0.0169995500630558,-0.0076105445663041,-0.0009435799940483,0.0010774176998047
2020-07-29,93.06199645996094,0.0189870667581218,197.7262115478516,0.0100473854197155,76.17549896240234,0.0131213474221454,-0.0046264468728572,0.0093788697478182,0.0062732634474519
2020-07-30,94.18806457519533,0.0120275708745676,197.5711669921875,-0.0007844451900355,76.91850280761719,0.0097065811892369,0.0143016907590116,0.0004442578626075,-0.0184545143545147
2020-07-31,104.04847717285156,0.0995634466687145,198.6467437744141,0.0054292317183204,74.39749908447266,-0.0333241294335446,0.0016322485059812,-0.0244608726207629,-0.0057737124633089
2020-08-03,106.67024230957033,0.0248853110159246,209.8188323974609,0.0547163651520837,74.13800048828125,-0.003494098864582,0.0038807749998405,0.0085807669553604,0.0035261732799253
2020-08-04,107.38259887695312,0.0066559191019366,206.66973876953125,-0.0151224012315468,73.66500091552734,-0.0064004273659012,-0.0023420088483933,-0.0019678387856554,0.0003638751959787
2020-08-05,107.77183532714844,0.0036182091833134,206.33059692382807,-0.0016423324274697,73.95449829101562,0.003922215536219,-0.0028895651789478,-0.0078902496384149,-0.0039726473836961
2020-08-06,111.53191375732422,0.0342944154839458,209.63473510742188,0.015886937802111,75.24749755859375,0.0173326319169344,0.0029924246225932,0.0066945782127737,0.0097304829504294
2020-08-07,108.99615478515624,-0.0229981675787551,205.88487243652344,-0.0180495187538076,74.91850280761719,-0.0043817545457619,0.0005034095311189,0.0138643638629961,-0.0024250446456486
2020-08-10,110.58039855957033,0.0144302407613218,201.78616333007807,-0.020108601579833,74.84100341796875,-0.0010349846700184,0.0067186371792791,0.0137528933479263,0.0125533546779225
2020-08-11,107.291748046875,-0.03019110392306,197.0673370361328,-0.0236630566157992,74.0270004272461,-0.0109360115314183,-0.0006211698608152,-0.0102313579719657,-0.004016649282742
2020-08-12,110.85752868652344,0.0326941102967701,202.69699096679688,0.0281667258864308,75.36199951171875,0.0178732654214083,-0.0014920375361076,0.0035757298871874,-0.0020179969925341
2020-08-13,112.81941986083984,0.0175426345911605,202.22216796875,-0.0023452741378529,75.8324966430664,0.0062237536688484,0.0092048342108354,0.0038397281214923,0.004778282968296
2020-08-14,112.71886444091795,-0.000891692750931,202.4159545898437,0.0009578268833587,75.23149871826172,-0.0079569071935043,-0.000297468435767,-0.0014588494567898,0.007856230542237
2020-08-17,112.4245834350586,-0.0026141660015009,203.75314331054688,0.0065844179614569,75.81199645996094,0.0076865355788038,-0.0057334803975464,0.0021291455204698,0.0014091243376465
2020-08-18,113.36139678955078,0.0082982896407221,204.9255828857422,0.0057377236277614,77.78900146484375,0.0257435070751938,0.0067464171463755,0.0054588659665249,0.0039395726401883
2020-08-19,113.5036163330078,0.0012537813577324,203.68231201171875,-0.006085416979513,77.23049926757812,-0.0072056045995753,-0.0007564451779842,-0.0063914748702994,0.0015357488101821
