,price,log_yield,rolling_std,yield
2018-04-09,84.6634521484375,0.0059665753683081,0.019179525110656,0.0059844108336928326
2018-04-10,86.63154602050781,0.0229800111123761,0.0206518572652054,0.023246085791773785
2018-04-11,85.6801528930664,-0.0110428113871803,0.0175729977359356,-0.01098206336080143
2018-04-12,87.28441619873047,0.0185507277012625,0.0196911962683657,0.01872386137856541
2018-04-13,86.81807708740234,-0.0053570769468738,0.0147058016482572,-0.00534275339903012
2018-04-16,87.83472442626953,0.0116420556996131,0.0148991652522797,0.011710088186400291
2018-04-17,89.60691833496094,0.0199756135017722,0.0141533707689157,0.020176461191940387
2018-04-18,89.9520034790039,0.0038437028404437,0.0105912956031324,0.003851099339818864
2018-04-19,89.64423370361328,-0.0034273555113804,0.0105765053930597,-0.003421488832791364
2018-04-20,88.60891723632812,-0.0116163793341827,0.0123758605772695,-0.011549169695712735
2018-04-23,88.93534851074219,0.003677185977996,0.0116511119007594,0.0036839551209437715
2018-04-24,86.85537719726562,-0.0236652801495041,0.0116242034625182,-0.023387453338931108
2018-04-25,86.09986877441406,-0.0087365170574411,0.0101667020535619,-0.008698464588273613
2018-04-26,87.9186782836914,0.0209043894865071,0.0169283149480617,0.021124416740317065
2018-04-27,89.37374114990234,0.0164146390665772,0.0183136218784512,0.016550099417052433
2018-04-30,87.22845458984375,-0.0242963240891402,0.0215523061844621,-0.024003544357177664
2018-05-01,88.60891723632812,0.0157019067650049,0.0196196143206497,0.01582582946098765
2018-05-02,87.21915435791016,-0.015808531693813,0.0209752220965221,-0.01568423271341124
2018-05-03,87.74148559570312,0.0059708605288679,0.0186483809305422,0.005988721647650186
2018-05-04,88.7581558227539,0.0115204933378634,0.017646457344973,0.011587109793597783
2018-05-07,89.74683380126953,0.0110774280381198,0.0125052291919029,0.011139009923662346
2018-05-08,89.36441040039062,-0.0042702398021503,0.0116705925414717,-0.004261135292256912
2018-05-09,90.41839599609376,0.0117252332640626,0.0068420742262893,0.011794243267323479
2018-05-10,91.32312774658205,0.0099563292479208,0.0068943417267593,0.010006058396870632
2018-05-11,91.12725830078124,-0.0021470990036385,0.0078004400181167,-0.0021447956353876085
2018-05-14,91.4350814819336,0.0033722560001725,0.007095121645372,0.003377948452441437
2018-05-15,90.77281951904295,-0.0072693321813828,0.0080082667558487,-0.0072429744924707995
2018-05-16,91.00701904296876,0.0025767395918139,0.0064453911027483,0.0025800622385281358
2018-05-17,90.09835815429688,-0.0100346939171909,0.0059097060776945,-0.009984514361940255
2018-05-18,90.26695251464844,0.0018694771054211,0.0062659749802431,0.0018712256672073213
2018-05-21,91.42857360839844,0.0127866320694113,0.0090439171599297,0.012868730597296762
2018-05-22,91.33489227294922,-0.0010251648840439,0.0081816467669837,-0.0010246395820465715
2018-05-23,92.42154693603516,0.0118272571548366,0.0095006058265785,0.011897475718682937
2018-05-24,92.09366607666016,-0.0035539747551016,0.0074933234674313,-0.003547666861732246
2018-05-25,92.1405029296875,0.0005084491578188,0.007630818906126,0.0005085784400020721
2018-05-29,91.81265258789062,-0.0035645019298995,0.0063838707810666,-0.0035581566344070614
2018-05-30,92.69320678710938,0.0095450723102472,0.0072972980723615,0.00959077179886303
2018-05-31,92.59016418457033,-0.0011122704927256,0.0054147017680656,-0.0011116521491775222
2018-06-01,94.4168472290039,0.0195366059357656,0.0095243591098909,0.019728694300533256
2018-06-04,95.24120330810548,0.0086931323841059,0.0092628926443785,0.008731027388598767
2018-06-05,95.72834014892578,0.005101733905717,0.0075294728362774,0.005114769909452033
2018-06-06,96.00935363769533,0.0029312305204895,0.0078421280829162,0.002935530777326445
2018-06-07,94.50118255615234,-0.0158332722043542,0.0128363692841017,-0.01570858488678384
2018-06-08,95.20375061035156,0.0074069899457121,0.0100245819899287,0.007434489550241841
2018-06-11,94.66040802001952,-0.0057235033458415,0.0095583889888215,-0.005707155304792821
2018-06-12,94.90396118164062,0.0025696104880876,0.0091998459389687,0.0025729147667481467
2018-06-13,94.47306060791016,-0.0045507244045589,0.0088541700076661,-0.004540385547298187
2018-06-14,95.00701904296876,0.0056360526075155,0.0059371565869071,0.005651965032388295
2018-06-15,93.79857635498048,-0.012801095089266,0.0072712146425969,-0.01271950957056911
2018-06-18,94.482421875,0.0072641268478086,0.00829162600099,0.00729057461844107
2018-06-19,94.482421875,0.0,0.008141657327288,0.0
2018-06-20,95.4285659790039,0.0099641620825091,0.009047532861639,0.010013969638242859
2018-06-21,94.7447280883789,-0.0071917651887144,0.0095670399802438,-0.007165966328944506
2018-06-22,94.06088256835938,-0.0072439426775605,0.0079794823628024,-0.007217768564195315
2018-06-25,92.16862487792967,-0.0203224810250812,0.0111078260697932,-0.020117371204278145
2018-06-26,92.81497955322266,0.0069882658813899,0.0122669351169569,0.007012740790578453
2018-06-27,91.37236785888672,-0.0156649326319704,0.0104176300630969,-0.015542875743550733
2018-06-28,92.39344024658205,0.0111128713920094,0.0137558555121643,0.011174848716542396
2018-06-29,92.3747100830078,-0.0002027423406576,0.0138322422690457,-0.00020272178981817213
2018-07-02,93.68617248535156,0.0140973653752753,0.0118654910710879,0.014197201822504057
2018-07-03,92.7868881225586,-0.0096452681330181,0.0128518064007805,-0.00959890172622413
2018-07-05,93.45199584960938,0.0071425530529486,0.0095528394776186,0.007168121924428172
2018-07-06,94.7634735107422,0.0139361434143561,0.0101086365609936,0.01403370414092997
2018-07-09,95.40982818603516,0.0067975594718777,0.009671884461552,0.006820715317275461
2018-07-10,95.66275787353516,0.0026474738260528,0.0087220590336407,0.0026509814796733533
2018-07-11,95.5316162109375,-0.001371815293119,0.0057088340213556,-0.001370874784636933
2018-07-12,97.60186767578124,0.0214393767594308,0.0091022278710712,0.021670851462122664
2018-07-13,98.76346588134766,0.0118311285817091,0.0088439187716789,0.011901393213345823
2018-07-16,98.27635955810548,-0.0049442524064077,0.0106970144615002,-0.004932049709832742
2018-07-17,99.25057983398438,0.0098642562726426,0.0106316778533363,0.009913068415022819
2018-07-18,98.47306823730467,-0.0078646698245827,0.0122402347568981,-0.007833824225311758
2018-07-19,97.79859924316406,-0.0068728376104984,0.0096177281402505,-0.006849273676689416
2018-07-20,99.55033111572266,0.0177531023582946,0.0115479003465487,0.017911625382313723
2018-07-23,101.14287567138672,0.0158707712006045,0.0123301139926969,0.015997380800399474
2018-07-24,100.85244750976562,-0.0028755949115804,0.012581166850191,-0.002871464348756403
2018-07-25,103.82200622558594,0.02901942137004,0.0150425437310782,0.029444587505253805
2018-07-26,102.68853759765624,-0.0109774541218206,0.0162930718764197,-0.010917421740694211
2018-07-27,100.87120056152344,-0.0178560391035408,0.0194092218410141,-0.01769756468100947
2018-07-30,98.70726776123048,-0.0216858824690849,0.0202557554324879,-0.021452434275064713
2018-07-31,99.37236785888672,0.0067155070750319,0.0209351916981887,0.0067381066535554535
2018-08-01,99.55970764160156,0.0018834553213636,0.0123166691817767,0.0018852301374248093
2018-08-02,100.76812744140624,0.0120645686284968,0.0150999682152784,0.012137639095474162
2018-08-03,101.20842742919922,0.0043599187593107,0.0130504576006767,0.0043694370330440435
2018-08-06,101.29273223876952,0.0008326353743268,0.0044775551566514,0.0008329821113886027
2018-08-07,101.99530792236328,0.0069121477124497,0.0044953385610153,0.006936091741879702
2018-08-08,102.56674194335938,0.0055869161239634,0.0040975992679704,0.005602552045149478
2018-08-09,102.7353744506836,0.0016427745432952,0.0025801430414498,0.0016441246365936912
2018-08-10,102.10771942138672,-0.006128173341891,0.0051060383359676,-0.006109434385700996
2018-08-13,101.36766815185548,-0.0072741429964449,0.0065583613091625,-0.0072477504514338875
2018-08-14,102.63232421875,0.0123987481895943,0.0082212535717362,0.012475931329504197
2018-08-15,101.24054718017578,-0.0136535935388034,0.0099930112038967,-0.013560806005014525
2018-08-16,101.22175598144533,-0.0001856266425006,0.0098309463201808,-0.00018560941494139005
2018-08-17,101.16533660888672,-0.0005575392511251,0.009698111516477,-0.0005573838549980392
2018-08-20,100.49767303466795,-0.006621601203973,0.0096109434918819,-0.0065997267107409385
2018-08-21,99.66072845458984,-0.008362871122778,0.0056545951175376,-0.008327999592482094
2018-08-22,100.67632293701172,0.0101389450973745,0.0072574105697307,0.010190518353321298
2018-08-23,101.14652252197266,0.0046595362840198,0.0077216090385399,0.004670408803618242
2018-08-24,101.9364242553711,0.0077791437375012,0.0084746177703489,0.007809479888217119
2018-08-27,103.06488800048828,0.0110094431191406,0.0078885675275407,0.011070270056659615
2018-08-28,103.68553924560548,0.0060038870801882,0.0026828302509518,0.006021946534441991
2018-08-29,105.3405990600586,0.0158362434155577,0.0044738762713591,0.01596230126683995
2018-08-30,105.27476501464844,-0.0006251590224057,0.0061010259109017,-0.0006249636512188905
2018-08-31,105.63209533691406,0.0033885162727922,0.0064470497274599,0.0033942637840693735
2018-09-04,105.04906463623048,-0.005534734943579,0.0080096185322618,-0.005519446516932147
2018-09-05,102.02107238769533,-0.029248139281682,0.016555714614358,-0.0288245522130125
2018-09-06,102.25616455078124,0.0023016981274939,0.0134780179508299,0.002304349068127154
2018-09-07,101.75775146484376,-0.0048860792170882,0.0131892913747798,-0.004874161749827355
2018-09-10,102.85800170898438,0.0107544099746768,0.0149102913553482,0.010812446504586237
2018-09-11,104.60709381103516,0.0168619549240076,0.0178958996714004,0.017004920113065092
2018-09-12,105.04906463623048,0.0042161554725921,0.008304210962358,0.0042250559602938775
2018-09-13,106.17752838134766,0.010684965990563,0.0082549459769295,0.010742254098357495
2018-09-14,106.61009216308594,0.004065691194651,0.0053492682113912,0.004073967329364381
2018-09-17,105.45343780517578,-0.0109086727749321,0.0103392063357376,-0.010849388969111584
2018-09-18,106.45964813232422,0.0094965149006672,0.0086026749638425,0.009541749876446959
2018-09-19,105.03965759277344,-0.013428052366092,0.0114038619168624,-0.013338298261006853
2018-09-20,106.79815673828124,0.0166026971624557,0.012989239712566,0.016741287869818544
2018-09-21,107.44703674316406,0.0060573773290913,0.0131301832156813,0.006075760338008163
2018-09-24,107.83258819580078,0.0035818704622709,0.0111368386260325,0.003588293026249856
2018-09-25,107.6256866455078,-0.0019205724546289,0.0110163455076905,-0.0019187293354889778
2018-09-26,107.18372344970705,-0.0041149390917409,0.0081260768710365,-0.004106484330794302
2018-09-27,107.5880889892578,0.0037655408571567,0.0042854692666893,0.003772639413301304
2018-09-28,107.55046081542967,-0.0003498041075946,0.0034484653665583,-0.00034974293327105777
2018-10-01,108.71653747558594,0.0107837808782365,0.0058711735222423,0.010842135415462417
2018-10-02,108.28396606445312,-0.0039868293118758,0.0062446499794021,-0.003978892459024053
2018-10-03,108.3027572631836,0.0001735212434899,0.0055888692656026,0.0001735362991717171
2018-10-04,106.06468200683594,-0.0208814975539388,0.0114858598145201,-0.02066498871223532
2018-10-05,105.4440460205078,-0.0058686728761425,0.0114503910571491,-0.005851485853586413
2018-10-08,104.24036407470705,-0.0114810172777761,0.0081343255977859,-0.011415361902621268
2018-10-09,105.56627655029295,0.0126395439504746,0.0125783942698042,0.012719760597110552
2018-10-10,99.83002471923828,-0.0558699824576924,0.0252799610419637,-0.054337919442691174
2018-10-11,99.59490966796876,-0.0023579314284393,0.0257914135382883,-0.0023551536917951754
2018-10-12,103.03667449951172,0.033973932423079,0.0334145727465799,0.034557637965807464
2018-10-15,101.18413543701172,-0.0181430078481407,0.0338860906527532,-0.01797941433473549
2018-10-16,104.3813934326172,0.0311094556311517,0.0372583149943092,0.03159841196247415
2018-10-17,104.1086883544922,-0.0026160019825222,0.0229747786899261,-0.0026125832311392205
2018-10-18,102.03047943115234,-0.0201638471572044,0.0262100791395321,-0.019961916302926763
2018-10-19,102.1809539794922,0.0014737135238755,0.0206073586063119,0.0014747999732902528
2018-10-22,103.09309387207033,0.008887103903922,0.0186581650110063,0.008926711457021508
2018-10-23,101.65432739257812,-0.0140542933630394,0.0117466210006388,-0.013955992835733344
2018-10-24,96.2189712524414,-0.0549515660689346,0.0248131152453765,-0.05346900893993378
2018-10-25,101.8424072265625,0.0568000467130122,0.0403853770806584,0.05844414984823909
2018-10-26,100.58231353759766,-0.0124501588645289,0.0407053396863826,-0.012372976280515369
2018-10-29,97.65774536132812,-0.0295074606903193,0.0414801286611132,-0.029076366146383426
2018-10-30,97.5448989868164,-0.0011561973195554,0.0416304810492653,-0.0011555291809594026
2018-10-31,100.44125366210938,0.0292602414791103,0.0344258647047244,0.02969252831646707
2018-11-01,99.60430908203124,-0.0083675883825814,0.0215316959806469,-0.008332677555914159
2018-11-02,99.83002471923828,0.0022635594311149,0.0211663450384867,0.002266123215825422
2018-11-05,101.09951782226562,0.0126363697385438,0.0145977803794876,0.012716546015065777
2018-11-06,101.29698944091795,0.0019513348721484,0.0142290799054056,0.0019532399649966337
2018-11-07,105.28417205810548,0.0386064034309977,0.0179275281391718,0.03936131408439425
2018-11-08,105.08670806884766,-0.0018772944918148,0.0164955796804794,-0.0018755334766640264
2018-11-09,103.03667449951172,-0.0197008125552354,0.0214806417501683,-0.019508019682116795
2018-11-12,100.49767303466795,-0.0249504146090941,0.0250065065633013,-0.02464172564940259
2018-11-13,100.56350708007812,0.0006548658246742,0.0249724352173854,0.000655080296112498
2018-11-14,99.13741302490234,-0.0142825410806381,0.0111224509742006,-0.014181029446797111
2018-11-15,101.31903076171876,0.0217673608863504,0.0188564610968648,0.022005998242746294
2018-11-16,102.2729263305664,0.009370729204011,0.0185573493835741,0.009414771950306156
2018-11-19,98.8068389892578,-0.0344781652843341,0.021778494926461,-0.033890565819007956
2018-11-20,96.05853271484376,-0.0282091014509247,0.0241350759352411,-0.027814939760524293
2018-11-21,97.3807373046875,0.0136707006976061,0.0258315985226325,0.013764572000790176
2018-11-23,97.3429718017578,-0.0003878880859091,0.0220159404773063,-0.00038781286705136253
2018-11-26,100.55403137207033,0.0324546745649987,0.0281397525596634,0.032987071494508635
2018-11-27,101.1868133544922,0.0062732369189828,0.0221480691813998,0.006292954879953516
2018-11-28,104.94567108154295,0.0364743524374859,0.0161566901716465,0.03714770336607187
2018-11-29,104.0673599243164,-0.0084044169198051,0.0200734024307433,-0.008369198540300937
2018-11-30,104.7284698486328,0.0063326181787818,0.0191321788980901,0.006352711597538141
2018-12-03,105.86177825927734,0.0107632652675414,0.0163334070935048,0.010821397584463321
2018-12-04,102.49012756347656,-0.0323677870201478,0.0253568445097571,-0.0318495565750172
2018-12-06,103.1229248046875,0.0061552438604639,0.0176829522016685,0.006174226301153052
2018-12-07,98.99573516845705,-0.0408449512461479,0.024548870259889,-0.040022038203893606
2018-12-10,101.61182403564452,0.0260831365763758,0.0290151106149366,0.026426278493066224
2018-12-11,102.5562515258789,0.0092515367432418,0.028803316545597,0.00929446448971416
2018-12-12,103.01901245117188,0.0045021146803687,0.0249353592508738,0.00451226442472108
2018-12-13,103.36847686767578,0.0033864916099146,0.0248235627022576,0.003392232251008487
2018-12-14,100.13849639892578,-0.0317458579107491,0.0210897579437868,-0.031247248354880686
2018-12-17,97.17298889160156,-0.0300614110137887,0.0201853027825164,-0.029614060665644537
2018-12-18,98.19296264648438,0.0104417685291873,0.0204585419474427,0.010496474035810666
2018-12-19,97.92852020263672,-0.0026967224626796,0.019529805084825,-0.0026930895730247206
2018-12-20,95.8696746826172,-0.0212481130867425,0.0183367372943726,-0.021023962332518575
2018-12-21,92.77191925048828,-0.0328457140475569,0.0185917389211569,-0.03231215128646514
2018-12-24,88.89972686767578,-0.0426349295571995,0.0216837678352244,-0.041738840956361045
2018-12-26,94.9724349975586,0.0660776214156148,0.0432988709443559,0.06830963765413856
2018-12-27,95.55799102783205,0.0061466075109502,0.0436806562422966,0.0061655366663864175
2018-12-28,94.81188201904295,-0.0078385599266272,0.0428294125423967,-0.0078079185295113485
2018-12-31,95.9263153076172,0.0116856087119183,0.0393578729458727,0.011754152167873011
2019-01-02,95.50131225585938,-0.0044403595810617,0.0299814459928444,-0.004430515759882181
2019-01-03,91.98802185058594,-0.0374816169949309,0.019081942610565,-0.03678787570856534
2019-01-04,96.26631927490234,0.0454601384074399,0.0303244983277056,0.04650928825565526
2019-01-07,96.38908386230467,0.0012744475578631,0.0298954512310404,0.001275260011258439
2019-01-08,97.0879898071289,0.0072247214784588,0.0296481615784285,0.007250882743347287
2019-01-09,98.47628784179688,0.0141981078865554,0.029743494920961,0.014299379742292562
2019-01-10,97.84352111816406,-0.006446307361397,0.0200120837111491,-0.0064255744961605465
2019-01-11,97.0879898071289,-0.0077518005251584,0.0092547987511231,-0.007721832804061801
2019-01-14,96.37966918945312,-0.0073223998906493,0.0101124155116761,-0.00729565643580532
2019-01-15,99.17517852783205,0.0285924876786498,0.0164612888502706,0.02900517673373426
2019-01-16,99.5246124267578,0.0035172081206221,0.0155140078168263,0.0035234007552371605
2019-01-17,100.22350311279295,0.0069977485005364,0.0148075840189843,0.007022289954150551
2019-01-18,101.72515106201172,0.0148718557411322,0.0134004286844773,0.01498299203859177
2019-01-22,99.80794525146484,-0.0190267870037559,0.0174479559837441,-0.018846920260439326
2019-01-23,100.7807159423828,0.0096992353530521,0.0131055822974908,0.009746425381937929
2019-01-24,100.29906463623048,-0.0047906579760563,0.0135754184790961,-0.004779201076798079
2019-01-25,101.21515655517578,0.0090921447072922,0.0138157108317517,0.009133603810442592
2019-01-28,99.2413101196289,-0.0196941537066228,0.0143818734678224,-0.01950149071271623
2019-01-29,97.22019958496094,-0.0205758557283519,0.0147724668153903,-0.020365617223630506
2019-01-30,100.46904754638672,0.0328711909130519,0.0223351714096507,0.03341741711388502
2019-01-31,98.62740325927734,-0.0185005489319773,0.0237706835202963,-0.018330464278155767
2019-02-01,97.06908416748048,-0.015926213601231,0.0231180636383813,-0.015800062054764474
2019-02-04,99.86460876464844,0.0283924233512748,0.0269169338475868,0.02879933009715674
2019-02-05,101.26239013671876,0.013899713953391,0.0242067551392646,0.013996764112544469
2019-02-06,100.13849639892578,-0.0111608784212033,0.0207222071729365,-0.011098826882078972
2019-02-07,99.42073822021484,-0.0071934658916497,0.0188178778639956,-0.007167654843263982
2019-02-08,99.79851531982422,0.0037925807442274,0.0160952776739382,0.0037997816790760197
2019-02-11,99.40185546875,-0.00398252647596,0.0099428740195318,-0.003974606734409303
2019-02-12,100.9507064819336,0.0154615628935767,0.010532267446696,0.01558171128576702
2019-02-13,100.8751449584961,-0.0007487794693162,0.008815707529378,-0.0007484992039260563
2019-02-14,100.9601593017578,0.0008424130614898,0.0074725540690299,0.0008427679910316677
2019-02-15,102.20680236816406,0.0122722582683254,0.0085598331874863,0.012347871427977886
2019-02-19,102.15959167480467,-0.0004620201322265,0.007768182554021,-0.00046191341736068203
2019-02-20,101.62844848632812,-0.0052127140607312,0.0065251472351102,-0.005199151443041061
2019-02-21,103.7719955444336,0.0208726411513721,0.0106542311315822,0.021091998254739064
2019-02-22,105.25160217285156,0.0141575531031134,0.0108111544864264,0.014258245884694709
2019-02-25,105.8396453857422,0.0055714743347033,0.0106131108302595,0.005587023862353213
2019-02-26,106.5699462890625,0.0068763729097111,0.0098021693561287,0.006900069446176271
2019-02-27,106.38977813720705,-0.0016920400824705,0.0086316380782665,-0.0016906093896937868
2019-02-28,106.2569808959961,-0.0012489939567214,0.0065418781613679,-0.001248214288403604
2019-03-01,106.7312240600586,0.0044532414168252,0.0039875917013498,0.004463171831756485
2019-03-04,106.47512817382812,-0.0024023300123286,0.0041875708970612,-0.0023994467269143893
2019-03-05,105.94400024414062,-0.0050007646721622,0.0034674439722654,-0.004988281665370686
2019-03-06,105.9914093017578,0.0004473915756648,0.0035197889546123,0.00044749167020241565
2019-03-07,104.70150756835938,-0.0122445297982219,0.0062698507460302,-0.012169870576265951
2019-03-08,104.81529998779295,0.0010862367745062,0.0053959254337959,0.0010868269433397248
2019-03-11,107.01576232910156,0.0207763816185219,0.012276440764538,0.020993713146505222
2019-03-12,107.76504516601562,0.0069772144479374,0.0119745297002795,0.007001611917782924
2019-03-13,108.59969329833984,0.0077152338078276,0.0119663315936593,0.007745072913377671
2019-03-14,108.68505096435548,0.0007856756874129,0.0081054823467314,0.0007859844114028736
2019-03-15,109.93702697753906,0.0114534607969002,0.0073561781350383,0.01151930281188518
2019-03-18,111.51148223876952,0.0142198454783886,0.0050872725575217,0.01432142840784767
2019-03-19,111.5873565673828,0.0006801858041448,0.006144604941594,0.0006804171829661865
2019-03-20,111.46405792236328,-0.0011055626601629,0.0070735114775959,-0.0011049517509187368
2019-03-21,114.02491760253906,0.0227148115092146,0.0098862081912585,0.022974757315577632
2019-03-22,111.018310546875,-0.026721852381523,0.0188065828578683,-0.02636798270834373
2019-03-25,111.59684753417967,0.0051976540569095,0.0177384009178558,0.005211185294162757
2019-03-26,111.83397674560548,0.0021226193943702,0.0177608325036383,0.0021248737456780464
2019-03-27,110.75272369384766,-0.0097154192457082,0.0183557412659121,-0.009668377028364206
2019-03-28,110.90447998046876,0.0013692883228407,0.0131135021704828,0.0013702262261341414
2019-03-29,111.8624267578125,0.0086004936387166,0.0068970810970355,0.008637584140085641
2019-04-01,112.88677978515624,0.0091155838653378,0.0076061879450123,0.009157257329679647
2019-04-02,113.04801177978516,0.0014272438598907,0.0076165583175403,0.0014282628571367084
2019-04-03,113.7878189086914,0.0065228650143509,0.0037861169129649,0.006544185229434785
2019-04-04,113.20923614501952,-0.0050977226686298,0.0059795817077313,-0.005084751331213888
2019-04-05,113.71194458007812,0.0044306948857176,0.0054661058657289,0.004440524926911937
2019-04-08,113.74989318847656,0.0003336701147128,0.0044359605094648,0.00033372578877766124
2019-04-09,113.13337707519533,-0.005434668056362,0.0054244492284848,-0.005419926964324362
2019-04-10,113.9964828491211,0.0076001449460113,0.0057522964378789,0.007629099353695601
2019-04-11,114.1292724609375,0.0011641791750655,0.0048809038801755,0.0011648570946891645
2019-04-12,114.71730041503906,0.00513906973449,0.0049919453109787,0.005152297402954309
2019-04-15,114.81216430664062,0.0008265945038295,0.004961497594915,0.0008269362272155245
2019-04-16,114.5465850830078,-0.002315842260512,0.003897169911116,-0.002313162766651722
2019-04-17,115.49505615234376,0.0082461282991871,0.0041139084336759,0.008280221262368048
2019-04-18,117.01261901855467,0.013054058671356,0.0060490270292541,0.013139634862025407
2019-04-22,117.3825225830078,0.0031562417975301,0.006101578589465,0.003161227973150993
