,price,log_yield,rolling_std,yield
2018-04-06,39.81682586669922,-0.0259115939350293,0.0174846704334667,-0.02557876945238091
2018-04-09,40.211727142333984,0.0098690896193459,0.0173162064891967,0.009917949686819139
2018-04-10,40.96844100952149,0.0186433657923055,0.0184459655510259,0.018818238383768726
2018-04-11,40.77689743041992,-0.0046863572483207,0.0171860546076828,-0.004675393409699247
2018-04-12,41.178897857666016,0.0098102556361908,0.0174832305020248,0.009858533939028913
2018-04-13,41.31842422485352,0.0033825704083771,0.0086680261673619,0.0033882977555586002
2018-04-16,41.576175689697266,0.0062187958150828,0.0085615456099708,0.006238172671858555
2018-04-17,42.14842987060547,0.0136701293149156,0.0069629559115508,0.01376399275342699
2018-04-18,42.05384063720703,-0.0022467155010522,0.006085158186862,-0.002244193524855498
2018-04-19,40.86202621459961,-0.0287495399018158,0.0162529768931708,-0.028340203999179248
