mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0022803147633870444,0.00016444653485281802,0.0013275941212972004,0.0001643169746452449,,{'max_depth': None},-0.0937594156553062,-0.14308915907784892,-0.0793817096695724,-0.10541009480090918,0.02728202730666435,2
0.0016067822774251301,4.279788744805504e-05,0.0011543432871500652,1.3571488826944373e-05,2,{'max_depth': 2},-0.053716145793350926,-0.09869868429042064,-0.06036433162603561,-0.0709263872366024,0.01982464722595955,1
